negation,formalization
"['strike', 'bravo', 'sbrnarna', 'tarik', 'di', 'tim', 'anies', 'nasehat', 'ad', 'ketua', 'pemuda', 'pancasila', 'yg', 'taon', 'pro', 'jokowi', 'ada', 'anggota', 'bravo', 'besut', 'luhut', 'mantan', 'menteri', 'agama', 'di', 'resuffle', 'fahrur', 'rozi', 'yg', 'bhkn', 'baru', 'ini', 'bilang', 'dia', 'di', 'tekan', 'bubarin', 'fpi', 'mkanya', 'di', 'resuffle', 'emng', 'politik', 'bisa', 'ubah', 'arah', 'dlam', 'kejap']","['strike', 'bravo', 'sbrnarna', 'tarik', 'di', 'tim', 'anies', 'nasehat', 'ada', 'ketua', 'pemuda', 'pancasila', 'yang', 'taon', 'profesional', 'jokowi', 'ada', 'anggota', 'bravo', 'besut', 'luhut', 'mantan', 'menteri', 'agama', 'di', 'resuffle', 'fahrur', 'rozi', 'yang', 'bhkn', 'baru', 'ini', 'bilang', 'dia', 'di', 'tekan', 'bubarkan', 'fpi', 'mkanya', 'di', 'resuffle', 'memang', 'politik', 'bisa', 'ubah', 'arah', 'dlam', 'kejap']"
"['capres', 'langgar', 'ham', 'udh', 'tua', 'kembali', 'spt', 'anak', 'kecil', 'suka', 'joged', 'marah', 'cawapres', 'ilega', 'belimbjng', 'karbitan', 'bocil']","['capres', 'langgar', 'ham', 'sudah', 'tua', 'kembali', 'seperti', 'anak', 'kecil', 'suka', 'joged', 'marah', 'cawapres', 'ilega', 'belimbjng', 'karbitan', 'bocil']"
"['arsipaja', 'buka', 'aja', 'anies', 'imin', 'siapa', 'aja', 'yg', 'mau', 'dukung', 'gas']","['arsipaja', 'buka', 'saja', 'anies', 'imin', 'siapa', 'saja', 'yang', 'mau', 'dukung', 'laksanakan']"
"['marlina', 'idha', 'benar', 'pak', 'anies', 'kalo', 'tanggap', 'makin', 'besar', 'kepala', 'si', 'fahri']","['marlina', 'idha', 'benar', 'pak', 'anies', 'kalau', 'tanggap', 'makin', 'besar', 'kepala', 'si', 'fahri']"
"['buka', 'kuota', 'untuk', 'jadi', 'saksi', 'di', 'tps', 'dekat', 'rumah', 'pada', 'milu', 'februari', 'datang', 'syarat', 'punya', 'ktp', 'kab', 'bogor', 'benefit', 'fee', 'saksi', 'asuransi', 'jiwa', '', 'amp', 'celaka', 'dll', 'info', 'wa', 'izz', 'anies', 'prabowo', 'ganjar', 'saksi', 'tps']","['buka', 'kuota', 'untuk', 'jadi', 'saksi', 'di', 'tps', 'dekat', 'rumah', 'pada', 'milu', 'februari', 'datang', 'syarat', 'punya', 'ktp', 'kabupaten', 'bogor', 'benefit', 'fee', 'saksi', 'asuransi', 'jiwa', '', 'amp', 'celaka', 'dan lain lain', 'informasi', 'whatsapp', 'izz', 'anies', 'prabowo', 'ganjar', 'saksi', 'tps']"
"['imanlagi', 'agar', 'tanya', 'di', 'desak', 'anies', 'lanjut']","['imanlagi', 'agar', 'tanya', 'di', 'desak', 'anies', 'lanjut']"
"['ekowboy', 'pilgub', 'anies', 'tanpa', 'prabowo', 'jadi', 'gelandang']","['ekowboy', 'pilgub', 'anies', 'tanpa', 'prabowo', 'jadi', 'gelandang']"
"['nathpribady', 'gw', 'lebih', 'syukur', 'yg', 'tidak_jadi', 'milih', 'anies', 'jd', 'nya', 'golput', 'much', 'better', 'daripada', 'jd', 'nya', 'milih', 'wkwk']","['nathpribady', 'saya', 'lebih', 'syukur', 'yang', 'tidak_jadi', 'milih', 'anies', 'jadi', 'nya', 'golongan putih', 'much', 'better', 'daripada', 'jadi', 'nya', 'milih', 'tertawa']"
"['no', 'for', 'anies', 'baswedan', 'bismillah', 'moga', 'allah', 'beri', 'kuat', 'yang', 'sangat', 'begitu', 'dasyat', 'aniesbaswedan', 'cakiminow']","['no', 'for', 'anies', 'baswedan', 'bismillah', 'moga', 'allah', 'beri', 'kuat', 'yang', 'sangat', 'begitu', 'dasyat', 'aniesbaswedan', 'cakiminow']"
"['tan', 'mar', 'ndre', 'otak', 'trnyata', 'cekak', 'jg', 'rupa', 'apa', 'harus', 'nunggu', 'prabowo', 'mati', 'dl', 'br', 'anies', 'bisa', 'nyapres', 'lah', 'prabowo', 'sj', 'serakah', 'dn', 'ambisius', 'klewatan', 'sdh', 'kalah', 'nyapres', 'msh', 'ambisi', 'nyapres', 'lg', 'lo', 'kira', 'indonesia', 'ini', 'tdk', 'ada', 'orang', 'pintar', 'itu', 'mlh', 'gibran', 'bau', 'kencur', 'langgar', 'konstitusi', 'kau', 'diam']","['tan', 'mar', 'ndre', 'otak', 'trnyata', 'tidak ada uang', 'juga', 'rupa', 'apa', 'harus', 'nunggu', 'prabowo', 'mati', 'dulu', 'baru', 'anies', 'bisa', 'nyapres', 'lah', 'prabowo', 'saja', 'serakah', 'dn', 'ambisius', 'klewatan', 'sdh', 'kalah', 'nyapres', 'masih', 'ambisi', 'nyapres', 'lagi', 'kamu', 'kira', 'indonesia', 'ini', 'tidak', 'ada', 'orang', 'pintar', 'itu', 'mlh', 'gibran', 'bau', 'kencur', 'langgar', 'konstitusi', 'kamu', 'diam']"
"['novibudi', 'aniesbaswedan', 'suruh', 'aja', 'prabowo', 'ungkap', 'itu', 'debat', 'dua', 'depan', 'anies', 'biar', 'aemua', 'tau', 'benar', 'nya', 'berani', 'tidak_kalau', 'anies', 'sudah', 'bicara', 'beberapa', 'kali', 'tentang', 'itu']","['novibudi', 'aniesbaswedan', 'suruh', 'saja', 'prabowo', 'ungkap', 'itu', 'debat', 'dua', 'depan', 'anies', 'biar', 'aemua', 'tahu', 'benar', 'nya', 'berani', 'tidak_kalau', 'anies', 'sudah', 'bicara', 'beberapa', 'kali', 'tentang', 'itu']"
"['andre', 'rosiade', 'misal', 'nih', 'ya', 'misal', 'pak', 'prabowo', 'nyalon', 'presiden', 'sampai', 'trus', 'kapan', 'pak', 'anies', 'bisa', 'nyalonin', 'presiden', 'tidak_janji', 'pak', 'anies', 'tidak_nyalon', 'ya', 'emang', 'laku', 'umur', 'hidup']","['andre', 'rosiade', 'misal', 'ini', 'iya', 'misal', 'pak', 'prabowo', 'nyalon', 'presiden', 'sampai', 'terus', 'kapan', 'pak', 'anies', 'bisa', 'nyalonin', 'presiden', 'tidak_janji', 'pak', 'anies', 'tidak_nyalon', 'iya', 'emang', 'laku', 'umur', 'hidup']"
"['anies', 'tri', 'pecat', 'gubernur', 'gagal', 'banyak', 'kasus', 'apbd', 'lebih', 'pinter', 'omong', 'tidak_bisa', 'kerja', 'daesang', 'gaco']","['anies', 'tri', 'pecat', 'gubernur', 'gagal', 'banyak', 'kasus', 'anggaran pendapatan dan belanja daerah', 'lebih', 'pinter', 'omong', 'tidak_bisa', 'kerja', 'daesang', 'gaco']"
"['metro', 'tv', 'tidak_pernah', 'sia', 'sia', 'semua', 'juang', 'pak', 'anies']","['metro', 'tv', 'tidak_pernah', 'sia', 'sia', 'semua', 'juang', 'pak', 'anies']"
"['mungkin', 'ini', 'yang', 'maksud', 'anies', 'ordal', 'apakah', 'surat', 'ini', 'benar', 'pak', 'menag', 'kalau', 'benar', 'koq', 'bisa', 'gin']","['mungkin', 'ini', 'yang', 'maksud', 'anies', 'ordal', 'apakah', 'surat', 'ini', 'benar', 'pak', 'menag', 'kalau', 'benar', 'kok', 'bisa', 'gin']"
"['ndrewstjan', 'ulama', 'dan', 'santri', 'deklarasi', 'dukung', 'ganjar', 'yes', 'makin', 'byk', 'yg', 'dukung', 'tidak_bendung', 'ulama', 'deklarasi', 'dukung', 'prabowo', 'yes', 'satu', 'putar', 'itjima', 'ulama', 'dan', 'uas', 'dukung', 'anies', 'politik', 'identitas', 'senyumin', 'aja']","['ndrewstjan', 'ulama', 'dan', 'santri', 'deklarasi', 'dukung', 'ganjar', 'yes', 'makin', 'banyak', 'yang', 'dukung', 'tidak_bendung', 'ulama', 'deklarasi', 'dukung', 'prabowo', 'yes', 'satu', 'putar', 'itjima', 'ulama', 'dan', 'uas', 'dukung', 'anies', 'politik', 'identitas', 'senyumin', 'saja']"
"['ichsan', 'yang', 'di', 'permasalahin', 'omong', 'anies', 'yang', 'bilang', 'lama', 'pak', 'prabowo', 'calon', 'presiden', 'saya', 'tidak_akan', 'maju', 'pilpres', 'dan', 'saya', 'tidak_mau', 'khianat', 'pak', 'prabowo', '', 'amp', 'knp', 'skrg', 'malah', 'maju', 'pilpres', 'brg', 'prabowo', 'janji', 'mana', 'yg', 'gamau', 'maju', 'pilpres', 'jika', 'ada', 'prabowo', 'yg', 'maju', 'pilpres']","['ichsan', 'yang', 'di', 'permasalahin', 'omong', 'anies', 'yang', 'bilang', 'lama', 'pak', 'prabowo', 'calon', 'presiden', 'saya', 'tidak_akan', 'maju', 'pilpres', 'dan', 'saya', 'tidak_mau', 'khianat', 'pak', 'prabowo', '', 'amp', 'kenapa', 'sekarang', 'bahkan', 'maju', 'pilpres', 'bareng', 'prabowo', 'janji', 'mana', 'yang', 'gamau', 'maju', 'pilpres', 'jika', 'ada', 'prabowo', 'yang', 'maju', 'pilpres']"
"['tamerlane', 'uyokback', 'waktu', 'hrs', 'dukung', 'anies', 'di', 'jakarta', 'juga', 'gitu', 'apakah', 'saat', 'itu', 'jakarta', 'jadi', 'takut', 'anies', 'malah', 'beberapa', 'kali', 'datang', 'resmi', 'gereja']","['tamerlane', 'uyokback', 'waktu', 'harus', 'dukung', 'anies', 'di', 'jakarta', 'juga', 'gitu', 'apakah', 'saat', 'itu', 'jakarta', 'jadi', 'takut', 'anies', 'bahkan', 'beberapa', 'kali', 'datang', 'resmi', 'gereja']"
"['sp', 'dua', 'kau', 'jadi', 'capres', 'tiga', 'kau', 'jadi', 'gubernur', 'lagi', 'anies', 'baswedan', 'ab', 'siap', 'bang', 'apa', 'pilih', 'sp', 'ok', 'kita', 'salam', 'sp', 'dan', 'ab', 'salam', 'sejak', 'itu', 'gondangdia', 'jalin', 'komunikasi', 'dengan', 'ab', 'dan', 'kemudian', 'juga', 'usaha', 'jangkau', 'pdip', 'dan', 'ganjar', 'pranowo']","['sp', 'dua', 'kamu', 'jadi', 'capres', 'tiga', 'kamu', 'jadi', 'gubernur', 'lagi', 'anies', 'baswedan', 'ab', 'siap', 'bang', 'apa', 'pilih', 'sp', 'ok', 'kita', 'salam', 'sp', 'dan', 'ab', 'salam', 'sejak', 'itu', 'gondangdia', 'jalin', 'komunikasi', 'dengan', 'ab', 'dan', 'kemudian', 'juga', 'usaha', 'jangkau', 'pdip', 'dan', 'ganjar', 'pranowo']"
"['andre', 'rosiade', 'itu', 'kan', 'nyata', 'anis', 'saat', 'pilpres', 'dan', 'anies', 'masih', 'jabat', 'gubernur', 'dan', 'saat', 'itu', 'saya', 'dukung', 'prabowo']","['andre', 'rosiade', 'itu', 'kan', 'nyata', 'anis', 'saat', 'pilpres', 'dan', 'anies', 'masih', 'jabat', 'gubernur', 'dan', 'saat', 'itu', 'saya', 'dukung', 'prabowo']"
"['sobat', 'anies', 'partaisocmed', 'habis', 'bikin', 'polling', 'trus', 'gali', 'kubur', 'sendiri', 'sekarang', 'partaisocmed', 'kumat']","['sobat', 'anies', 'partaisocmed', 'habis', 'bikin', 'polling', 'terus', 'gali', 'kubur', 'sendiri', 'sekarang', 'partaisocmed', 'kumat']"
"['alisyarief', 'tidak_tuding', 'ikut', 'vidwo', 'die', 'bat', 'dengan', 'baik', 'biar', 'tidak_gagal', 'fokus', 'anies', 'pak', 'prabowo', 'bilang', 'ke', 'saya', 'kalo', 'kuat', 'selamat', 'bagai', 'oposisi', 'arti', 'yg', 'bilang', 'ya', 'pak', 'prabowo', 'sendiri', 'ko', 'marah']","['alisyarief', 'tidak_tuding', 'ikut', 'vidwo', 'die', 'bat', 'dengan', 'baik', 'biar', 'tidak_gagal', 'fokus', 'anies', 'pak', 'prabowo', 'bilang', 'ke', 'saya', 'kalau', 'kuat', 'selamat', 'bagai', 'oposisi', 'arti', 'yang', 'bilang', 'iya', 'pak', 'prabowo', 'sendiri', 'ko', 'marah']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'malu', 'yaa', 'mett', 'emmng', 'begonoo', 'melet', 'koq', 'nyalahin', 'dukung', 'anies', 'uda', 'kali', 'nyalonin', 'loch', 'hetrik', 'aj', 'broww', 'omgg']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'malu', 'yaa', 'mett', 'emmng', 'begonoo', 'melet', 'kok', 'nyalahin', 'dukung', 'anies', 'uda', 'kali', 'nyalonin', 'loh', 'hetrik', 'saja', 'broww', 'omgg']"
"['anomali', 'memelord', 'arsipaja', 'biarpun', 'habib', 'rizieq', 'tidak_jadi', 'dukung', 'anies', 'pun', 'mereka', 'tetap', 'tidak_milih', 'anies', 'preketek', 'gombal', 'mukiyo']","['anomali', 'memelord', 'arsipaja', 'biarpun', 'habib', 'rizieq', 'tidak_jadi', 'dukung', 'anies', 'pun', 'mereka', 'tetap', 'tidak_milih', 'anies', 'preketek', 'suka merayu', 'mukiyo']"
"['andre', 'rosiade', 'andre', 'tanya', 'prabowo', 'apa', 'tidak_sadar', 'bawasannya', 'rakyat', 'indonesia', 'mayoritas', 'tidak_suka', 'sama', 'prabowo', 'kalau', 'probowo', 'cerdas', 'punya', 'moral', 'akhlak', 'dan', 'etika', 'tidak_jadi', 'khianat', 'atau', 'prabowo', 'kemarin', 'keluar', 'dari', 'kabinet', 'karena', 'mau', 'nyapres', 'wakil', 'anies', 'in', 'sya', 'allah', 'bisa', 'jadi', 'presiden']","['andre', 'rosiade', 'andre', 'tanya', 'prabowo', 'apa', 'tidak_sadar', 'bawasannya', 'rakyat', 'indonesia', 'mayoritas', 'tidak_suka', 'sama', 'prabowo', 'kalau', 'probowo', 'cerdas', 'punya', 'moral', 'akhlak', 'dan', 'etika', 'tidak_jadi', 'khianat', 'atau', 'prabowo', 'kemarin', 'keluar', 'dari', 'kabinet', 'karena', 'mau', 'nyapres', 'wakil', 'anies', 'masuk', 'sya', 'allah', 'bisa', 'jadi', 'presiden']"
"['reiza', 'patters', 'msaid', 'didu', 'di', 'beberapa', 'lembaga', 'survey', 'yg', 'mereka', 'bayar', 'hasil', 'menang', 'prabowo', 'mengapa', 'demikian', 'hebat', 'mereka', 'tekel', 'anies', 'dgn', 'bagai', 'cara', 'licik', 'padahal', 'bakal', 'kalah', 'turut', 'lambaga', 'survey', 'mereka']","['reiza', 'patters', 'msaid', 'didu', 'di', 'beberapa', 'lembaga', 'survey', 'yang', 'mereka', 'bayar', 'hasil', 'menang', 'prabowo', 'mengapa', 'demikian', 'hebat', 'mereka', 'tekel', 'anies', 'dengan', 'bagai', 'cara', 'licik', 'padahal', 'bakal', 'kalah', 'turut', 'lambaga', 'survey', 'mereka']"
"['soundofyogi', 'saya', 'smenjak', 'pak', 'prabs', 'milih', 'gibran', 'jdi', 'wakil', 'lgsg', 'mikir', 'lgi', 'utk', 'milih', 'siapa', 'pasca', 'debat', 'pikir', 'buat', 'milih', 'pak', 'anies', 'deh', 'eh', 'nongol', 'brita', 'ginian', 'auto', 'fix', 'tidak_akan', 'pilih', 'dia', 'kalo', 'partai', 'banteng', 'sih', 'emg', 'udh', 'cape', 'aja', 'ama', 'tingkah', 'nyonya', 'besar', 'nya']","['soundofyogi', 'saya', 'smenjak', 'pak', 'prabs', 'milih', 'gibran', 'jadi', 'wakil', 'langsung', 'mikir', 'lagi', 'untuk', 'milih', 'siapa', 'pasca', 'debat', 'pikir', 'buat', 'milih', 'pak', 'anies', 'deh', 'eh', 'nongol', 'brita', 'ginian', 'langsung', 'memperbaiki', 'tidak_akan', 'pilih', 'dia', 'kalau', 'partai', 'banteng', 'sih', 'emg', 'sudah', 'capek', 'saja', 'sama', 'tingkah', 'nyonya', 'besar', 'nya']"
"['putraerlangga', 'jelas', 'anies', 'rasyid', 'baswedan', 'in', 'the', 'best']","['putraerlangga', 'jelas', 'anies', 'rasyid', 'baswedan', 'masuk', 'the', 'terbaik']"
"['gimana', 'dah', 'mulai', 'bener', 'arti', 'survey', 'lapang', 'anies', 'sedang', 'roket']","['bagaimana', 'sudah', 'mulai', 'benar', 'arti', 'survey', 'lapang', 'anies', 'sedang', 'roket']"
"['sungguh', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'coba']","['sungguh', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'coba']"
"['uyokback', 'yg', 'ngoceh', 'politik', 'identitas', 'ke', 'pak', 'anies', 'itu', 'orang', 'kafir', 'bodoh', 'dan', 'sangat', 'bodoh', 'yg', 'takut', 'pak', 'anies', 'jadi', 'presiden', 'krn', 'islamophobia', 'dan', 'israel', 'minded', 'padahal', 'pendeta', 'dan', 'pastor', 'sudah', 'aku', 'pluralitas', 'dan', 'integritas', 'pak', 'anies', 'dijakarta', 'yang', 'pasti', 'neo', 'komunis', 'juga', 'main']","['uyokback', 'yang', 'ngoceh', 'politik', 'identitas', 'ke', 'pak', 'anies', 'itu', 'orang', 'kafir', 'bodoh', 'dan', 'sangat', 'bodoh', 'yang', 'takut', 'pak', 'anies', 'jadi', 'presiden', 'karena', 'islamophobia', 'dan', 'israel', 'minded', 'padahal', 'pendeta', 'dan', 'pastor', 'sudah', 'aku', 'pluralitas', 'dan', 'integritas', 'pak', 'anies', 'dijakarta', 'yang', 'pasti', 'neo', 'komunis', 'juga', 'main']"
"['fahrihamzah', 'anies', 'emng', 'gag', 'level', 'sama', 'para', 'jilat', 'kuasa', 'sorry', 'ye', 'sorry', 'ye']","['fahrihamzah', 'anies', 'memang', 'tidak', 'level', 'sama', 'para', 'jilat', 'kuasa', 'maaf', 'ye', 'maaf', 'ye']"
"['aku', 'suka', 'part', 'ini', 'cak', 'imin', 'belakang', 'kayak', 'sudah', 'on', 'set', 'mau', 'bareng', 'ma', 'anies', 'soal', 'gera']","['aku', 'suka', 'part', 'ini', 'cak', 'imin', 'belakang', 'kayak', 'sudah', 'on', 'set', 'mau', 'bareng', 'ma', 'anies', 'soal', 'gera']"
"['fahrihamzah', 'bentar', 'lagi', 'ajar', 'sama', 'anies', 'bang']","['fahrihamzah', 'sebentar', 'lagi', 'ajar', 'sama', 'anies', 'bang']"
"['dulu', 'abang', 'itu', 'lawan', 'ketidakadilan', 'hukum', 'krn', 'pecat', 'partai', 'tanpa', 'alas', 'gua', 'ikut', 'bela', 'dia', 'krn', 'dia', 'benar', 'skrg', 'dia', 'malah', 'dukung', 'hasil', 'langgar', 'hukum', 'dan', 'etika', 'gua', 'masih', 'ikut', 'bela', 'yg', 'benar', 'kurang', 'tegas', 'apa', 'coba', 'sikap', 'gua', 'dlm', 'pegang', 'teguh', 'supremasi', 'hukum']","['dulu', 'abang', 'itu', 'lawan', 'ketidakadilan', 'hukum', 'karena', 'pecat', 'partai', 'tanpa', 'alas', 'saya', 'ikut', 'bela', 'dia', 'karena', 'dia', 'benar', 'sekarang', 'dia', 'bahkan', 'dukung', 'hasil', 'langgar', 'hukum', 'dan', 'etika', 'saya', 'masih', 'ikut', 'bela', 'yang', 'benar', 'kurang', 'tegas', 'apa', 'coba', 'sikap', 'saya', 'dlm', 'pegang', 'teguh', 'supremasi', 'hukum']"
"['itsquaileggs', 'krn', 'dia', 'jg', 'sempet', 'datengin', 'markas', 'fpi', 'trnyt', 'abis', 'menang', 'dia', 'pidato', 'pribumi', 'menang', 'yes', 'ma', 'dijadiin', 'wapres', 'is', 'shit', 'jkw', 'dateng', 'is', 'also', 'shit', 'prabs', 'yg', 'dluan', 'bawa', 'politik', 'identitas', 'di', 'milu', 'is', 'also', 'shit', 'tp', 'anies', 'kena', 'konsekuensi', 'ride', 'the', 'wave', 'terima', 'aj', 'knp']","['itsquaileggs', 'karena', 'dia', 'juga', 'sempat', 'datengin', 'markas', 'fpi', 'trnyt', 'habis', 'menang', 'dia', 'pidato', 'pribumi', 'menang', 'yes', 'ma', 'dijadiin', 'wapres', 'is', 'shit', 'jkw', 'dateng', 'is', 'also', 'shit', 'prabs', 'yang', 'dluan', 'bawa', 'politik', 'identitas', 'di', 'milu', 'is', 'also', 'shit', 'tapi', 'anies', 'kena', 'konsekuensi', 'ride', 'the', 'wave', 'terima', 'saja', 'kenapa']"
"['ciro', 'saya', 'sih', 'mudah', 'saja', 'saya', 'akan', 'pilih', 'kok', 'lama', 'pks', 'tidak_dukung', 'anies', 'dan', 'anies', 'tidak_dukung', 'pa']","['ciro', 'saya', 'sih', 'mudah', 'saja', 'saya', 'akan', 'pilih', 'kok', 'lama', 'pks', 'tidak_dukung', 'anies', 'dan', 'anies', 'tidak_dukung', 'pembimbing akademik']"
"['xandreanda', 'ulama', 'dan', 'tokoh', 'agama', 'dari', 'semua', 'agama', 'apa', 'agama', 'aja', 'oh', 'god', 'mau', 'org', 'bilang', 'pilih', 'anies', 'gausa', 'takut', 'sm', 'pk', '', 'ya', 'pk', '', 'kecil', 'tp', 'rem', 'bat', 'anjer', 'aneh', 'isi']","['xandreanda', 'ulama', 'dan', 'tokoh', 'agama', 'dari', 'semua', 'agama', 'apa', 'agama', 'saja', 'oh', 'tuhan', 'mau', 'orang', 'bilang', 'pilih', 'anies', 'tidak', 'takut', 'sm', 'penjahat kelamin', '', 'iya', 'penjahat kelamin', '', 'kecil', 'tapi', 'rem', 'bat', 'anjer', 'aneh', 'isi']"
"['andre', 'rosiade', 'kata', 'siapa', 'prabowo', 'modal', 'anies', 'ndre', 'anies', 'itu', 'sampai', 'hutang', 'lho', 'ke', 'orang', 'agar', 'bisa', 'maju', 'pilgub', 'untung', 'menang', 'jadi', 'lunas', 'gk', 'perlu', 'kembali', 'hutang', 'prabowo', 'itu', 'modal', 'jokowi']","['andre', 'rosiade', 'kata', 'siapa', 'prabowo', 'modal', 'anies', 'ndre', 'anies', 'itu', 'sampai', 'hutang', 'lho', 'ke', 'orang', 'agar', 'bisa', 'maju', 'pilgub', 'untung', 'menang', 'jadi', 'lunas', 'gk', 'perlu', 'kembali', 'hutang', 'prabowo', 'itu', 'modal', 'jokowi']"
"['mardigu', 'fakta', 'kalimat', 'pak', 'anies', 'sllu', 'yg', 'paling', 'efisien', 'dari', 'segi', 'efisiensi', 'waktu', 'dan', 'padat', 'informasi']","['mardigu', 'fakta', 'kalimat', 'pak', 'anies', 'selalu', 'yang', 'paling', 'efisien', 'dari', 'segi', 'efisiensi', 'waktu', 'dan', 'padat', 'informasi']"
"['hariany', 'abdhali', 'lo', 'siapa', 'berani', 'bilang', 'begitu', 'kelas', 'firli', 'saja', 'ngak', 'bisa', 'bukti', 'anies', 'korupsi', 'malah', 'firli', 'yg', 'bukti', 'korupsi', 'kamu', 'ajar', 'dulu', 'yg', 'benar', 'nak']","['hariany', 'abdhali', 'kamu', 'siapa', 'berani', 'bilang', 'begitu', 'kelas', 'firli', 'saja', 'tidak', 'bisa', 'bukti', 'anies', 'korupsi', 'bahkan', 'firli', 'yang', 'bukti', 'korupsi', 'kamu', 'ajar', 'dulu', 'yang', 'benar', 'nak']"
"['dulu', 'saya', 'simpati', 'tapi', 'telah', 'ulang', 'kali', 'rendah', 'pak', 'anies', 'baswedan', 'akhir', 'saya', 'ambil', 'simpul', 'orang', 'ini', 'ambisius', 'dan', 'segala', 'cara', 'laku', 'agar', 'jadi', 'presiden']","['dulu', 'saya', 'simpati', 'tapi', 'telah', 'ulang', 'kali', 'rendah', 'pak', 'anies', 'baswedan', 'akhir', 'saya', 'ambil', 'simpul', 'orang', 'ini', 'ambisius', 'dan', 'segala', 'cara', 'laku', 'agar', 'jadi', 'presiden']"
"['bungdree', 'tvonenews', 'kikysaputrii', 'aniesbaswedan', 'pinter', 'retorika', 'itu', 'bagus', 'bang', 'dan', 'tidak_semu', 'orang', 'bisa', 'jadi', 'itu', 'positif', 'tinggal', 'yang', 'ragu', 'suruh', 'cek', 'fakta', 'apa', 'yg', 'sdh', 'sampai', 'jadi', 'pak', 'anies', 'ok', 'retorika', 'tinggal', 'timses', 'jelas', 'fakta']","['bungdree', 'tvonenews', 'kikysaputrii', 'aniesbaswedan', 'pinter', 'retorika', 'itu', 'bagus', 'bang', 'dan', 'tidak_semu', 'orang', 'bisa', 'jadi', 'itu', 'positif', 'tinggal', 'yang', 'ragu', 'suruh', 'cek', 'fakta', 'apa', 'yang', 'sdh', 'sampai', 'jadi', 'pak', 'anies', 'ok', 'retorika', 'tinggal', 'timses', 'jelas', 'fakta']"
"['sobat', 'anies', 'partaisocmed', 'imigran', 'mimpi', 'jadi', 'ratu', 'pernah', 'menang', 'karena', 'politik', 'identitas']","['sobat', 'anies', 'partaisocmed', 'imigran', 'mimpi', 'jadi', 'ratu', 'pernah', 'menang', 'karena', 'politik', 'identitas']"
"['hoax', 'atau', 'fakta', 'ucap', 'anies', 'dalam', 'soal', 'sosok', 'harun', 'bocah', 'smp', 'yang', 'jadi', 'korban', 'saat', 'rusuh', 'heran', 'akun', 'besar', 'dukung', 'anies', 'ikut', 'framing', 'benar', 'angin', 'bisik', 'info', 'fakta', 'buat', 'mereka']","['isu bohong', 'atau', 'fakta', 'ucap', 'anies', 'dalam', 'soal', 'sosok', 'harun', 'bocah', 'smp', 'yang', 'jadi', 'korban', 'saat', 'rusuh', 'heran', 'akun', 'besar', 'dukung', 'anies', 'ikut', 'framing', 'benar', 'angin', 'bisik', 'informasi', 'fakta', 'buat', 'mereka']"
"['hrs', 'dukung', 'anies', 'muhaimin', 'di', 'pilpres', 'dinamis', 'itu', 'hanya', 'milik', 'insan', 'politik', 'kalau', 'politik', 'bilang', 'saja', 'politik', 'tidak_usah', 'hipokrit']","['harus', 'dukung', 'anies', 'muhaimin', 'di', 'pilpres', 'dinamis', 'itu', 'hanya', 'milik', 'insan', 'politik', 'kalau', 'politik', 'bilang', 'saja', 'politik', 'tidak_perlu', 'hipokrit']"
"['abheemanyoen', 'ekowboy', 'jawab', 'anies']","['abheemanyoen', 'ekowboy', 'jawab', 'anies']"
"['abah', 'depan', 'pak', 'prabowo', 'tidak_usah', 'ikut', 'debat', 'tidak_usah', 'paksa', 'diri', 'saya', 'kira', 'tidak_datang', 'tidak_akan', 'diskualifikasi', 'apalagi', 'tema', 'debat', 'berat', 'bidang', 'pak', 'anies', 'tidak_masalah', 'pak', 'prabowo', 'bakal', 'babak', 'bur', 'tapi', 'dukung', 'cengeng', 'dan', 'baperan']","['abah', 'depan', 'pak', 'prabowo', 'tidak_perlu', 'ikut', 'debat', 'tidak_perlu', 'paksa', 'diri', 'saya', 'kira', 'tidak_datang', 'tidak_akan', 'diskualifikasi', 'apalagi', 'tema', 'debat', 'berat', 'bidang', 'pak', 'anies', 'tidak_masalah', 'pak', 'prabowo', 'bakal', 'babak', 'bur', 'tapi', 'dukung', 'cengeng', 'dan', 'baperan']"
"['sama', 'visi', 'misi', 'nya', 'taro', 'lah', 'visi', 'misi', 'cuman', 'janji', 'kampanye', 'belaka', 'tp', 'turut', 'gua', 'visi', 'misi', 'mereka', 'paling', 'realistis', 'dan', 'paling', 'detail', 'yg', 'gua', 'suka', 'dari', 'anies', 'dia', 'tidak_takut', 'buat', 'open', 'diskusi']","['sama', 'visi', 'misi', 'nya', 'taro', 'lah', 'visi', 'misi', 'cuman', 'janji', 'kampanye', 'belaka', 'tapi', 'turut', 'saya', 'visi', 'misi', 'mereka', 'paling', 'realistis', 'dan', 'paling', 'detail', 'yang', 'saya', 'suka', 'dari', 'anies', 'dia', 'tidak_takut', 'buat', 'open', 'diskusi']"
