tokenizing,stemming
"['ikut', 'memenangkan']",ikut menang
"['tetapsemangatvi', 'semenjak', 'ngetwit', 'anies', 'followes', 'gue', 'udah', 'nambah', 'gimana', 'dong']",tetapsemangatvi semenjak ngetwit anies followes gue udah nambah gimana dong
"['pilpres', 'saya', 'tidak', 'akan', 'memilih', 'prabowo', 'subianto', 'ganjar', 'pranowo', 'apalagi', 'anies', 'baswedan', 'tapi', 'saya', 'juga', 'tidak', 'golput', 'bingung', 'tah', 'ora', 'kowe']",pilpres saya tidak akan pilih prabowo subianto ganjar pranowo apalagi anies baswedan tapi saya juga tidak golput bingung tah ora kowe
"['official', 'pan', 'anies', 'debat', 'pertama', 'ngomong', 'ngelantur', 'data', 'salah', 'semua']",official pan anies debat pertama ngomong ngelantur data salah semua
"['hasyimmah', 'bukan', 'masalah', 'ya', 'atau', 'tidak', 'tapi', 'perlu', 'dikaji', 'ulang', 'apakah', 'masih', 'perlu', 'atau', 'tidak', 'setiap', 'capres', 'pasti', 'punya', 'skala', 'prioritas', 'ketika', 'nanti', 'terpilih', 'apa', 'dulu', 'dan', 'mana', 'dulu', 'yg', 'perlu', 'diperbaiki', 'saat', 'ini', 'bagi', 'anies', 'ikn', 'belum', 'menjadi', 'prioritas', 'karena', 'masih', 'banyak', 'permasalahan', 'lain']",hasyimmah bukan masalah ya atau tidak tapi perlu kaji ulang apakah masih perlu atau tidak tiap capres pasti punya skala prioritas ketika nanti pilih apa dulu dan mana dulu yg perlu baik saat ini bagi anies ikn belum jadi prioritas karena masih banyak masalah lain
"['link', 'anti', 'rungkad', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",link anti rungkad olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['hasbil', 'lbs', 'pak', 'anies', 'sdh', 'besar', 'sebelum', 'jadi', 'gubernur', 'itu', 'belimbing', 'sayur', 'yg', 'membesarkan', 'siapa']",hasbil lbs pak anies sdh besar belum jadi gubernur itu belimbing sayur yg besar siapa
"['komunikasi', 'dengan', 'ab', 'sangat', 'lancar', 'namun', 'dengan', 'teuku', 'umar', 'selalu', 'terkendala', 'misalnya', 'kena', 'covid', 'dan', 'sebagainya', 'sementara', 'ganjar', 'diam', 'saja', 'tak', 'ada', 'respons', 'juni', 'nasdem', 'mengumumkan', 'tiga', 'nama', 'calon', 'presiden', 'ganjar', 'no', 'anies', 'no', 'andika', 'no']",komunikasi dengan ab sangat lancar namun dengan teuku umar selalu kendala misal kena covid dan bagai sementara ganjar diam saja tak ada respons juni nasdem umum tiga nama calon presiden ganjar no anies no andika no
"['koleksi', 'kendaraan', 'capres', 'termiskin', 'anies', 'baswedan', 'vs', 'capres', 'terkaya', 'prabowo', 'subianto']",koleksi kendara capres miskin anies baswedan vs capres kaya prabowo subianto
"['metro', 'tv', 'mantap', 'sih', 'pak', 'anies', 'sampai', 'sejauh', 'ini', 'membanggakan']",metro tv mantap sih pak anies sampai jauh ini bangga
"['tvonenews', 'katanya', 'pendukung', 'anies', 'cerdas']",tvonenews kata dukung anies cerdas
"['ferrykoto', 'kurawa', 'prabowo', 'ya', 'krn', 'abud', 'anies', 'mengklaim', 'bangun', 'banyak', 'gereja', 'cek', 'fakta', 'kok', 'sara']",ferrykoto rawa prabowo ya krn abud anies klaim bangun banyak gereja cek fakta kok sara
"['bobby', 'risakotta', 'saya', 'sebagai', 'warga', 'jakarta', 'kok', 'malah', 'merasakan', 'hal', 'sebaliknya', 'ya', 'anies', 'jelas', 'membawa', 'jakarta', 'jauh', 'lebih', 'baik', 'dibanding', 'gubernur', 'sebelumnya']",bobby risakotta saya bagai warga jakarta kok malah rasa hal balik ya anies jelas bawa jakarta jauh lebih baik banding gubernur belum
"['kimberley', 'uas', 'klo', 'tahu', 'jejak', 'digital', 'anies', 'waktu', 'wawancara', 'dgn', 'najwa', 'shihab', 'selama', 'pak', 'prabowo', 'nyapres', 'saya', 'tdk', 'akan', 'nyapres', 'dan', 'keterangan', 'dr', 'ortu', 'masalah', 'kematian', 'bocil', 'umur', 'thn', 'yg', 'tdk', 'benar', 'mosok', 'sih', 'uas', 'akan', 'mendukung']",kimberley uas klo tahu jejak digital anies waktu wawancara dgn najwa shihab lama pak prabowo nyapres saya tdk akan nyapres dan terang dr ortu masalah mati bocil umur thn yg tdk benar mosok sih uas akan dukung
"['geloraco', 'mas', 'daniel', 'mas', 'daniel', 'soal', 'pinang', 'anies', 'jadi', 'gubernur', 'disinggung', 'giliran', 'disinggung', 'korban', 'nyawa', 'atas', 'kalahnya', 'mas', 'bowo', 'di', 'kok', 'keluar', 'ucapan', 'sampah', 'mau', 'cuci', 'tangan']",geloraco mas daniel mas daniel soal pinang anies jadi gubernur singgung gilir singgung korban nyawa atas kalah mas bowo di kok keluar ucap sampah mau cuci tangan
"['berlianidris', 'aniesbaswedan', 'mas', 'berlianidris', 'infonya', 'dong', 'desak', 'anies', 'di', 'semarang']",berlianidris aniesbaswedan mas berlianidris info dong desak anies di semarang
"['strike', 'bravo', 'sbrnarna', 'menarik', 'di', 'tim', 'anies', 'penasehat', 'ad', 'ketua', 'pemuda', 'pancasila', 'yg', 'taon', 'pro', 'jokowi', 'ada', 'anggota', 'bravo', 'besutan', 'luhut', 'mantan', 'menteri', 'agama', 'di', 'resuffle', 'fahrur', 'rozi', 'yg', 'bhkn', 'baru', 'ini', 'bilang', 'dia', 'di', 'tekan', 'bubarin', 'fpi', 'mkanya', 'di', 'resuffle', 'emng', 'politik', 'bisa', 'berubah', 'arah', 'dlam', 'sekejap']",strike bravo sbrnarna tarik di tim anies nasehat ad ketua pemuda pancasila yg taon pro jokowi ada anggota bravo besut luhut mantan menteri agama di resuffle fahrur rozi yg bhkn baru ini bilang dia di tekan bubarin fpi mkanya di resuffle emng politik bisa ubah arah dlam kejap
"['capres', 'langgar', 'ham', 'udh', 'tua', 'kembali', 'spt', 'anak', 'kecil', 'suka', 'joged', 'marah', 'cawapres', 'ilega', 'belimbjng', 'karbitan', 'bocil']",capres langgar ham udh tua kembali spt anak kecil suka joged marah cawapres ilega belimbjng karbitan bocil
"['arsipaja', 'terbuka', 'aja', 'anies', 'imin', 'siapa', 'aja', 'yg', 'mau', 'dukung', 'gas']",arsipaja buka aja anies imin siapa aja yg mau dukung gas
"['marlina', 'idha', 'benar', 'pak', 'anies', 'kalo', 'ditanggapi', 'makin', 'besar', 'kepala', 'si', 'fahri']",marlina idha benar pak anies kalo tanggap makin besar kepala si fahri
"['dibuka', 'kuota', 'untuk', 'jadi', 'saksi', 'di', 'tps', 'terdekat', 'rumahmu', 'pada', 'pemilu', 'februari', 'mendatang', 'syarat', 'punya', 'ktp', 'kab', 'bogor', 'benefit', 'fee', 'saksi', 'asuransi', 'jiwa', '&', 'amp', 'kecelakaan', 'dll', 'info', 'wa', 'izz', 'anies', 'prabowo', 'ganjar', 'saksi', 'tps']",buka kuota untuk jadi saksi di tps dekat rumah pada milu februari datang syarat punya ktp kab bogor benefit fee saksi asuransi jiwa  amp celaka dll info wa izz anies prabowo ganjar saksi tps
"['imanlagi', 'agar', 'ditanyakan', 'di', 'desak', 'anies', 'selanjutnya']",imanlagi agar tanya di desak anies lanjut
"['ekowboy', 'pilgub', 'anies', 'tanpa', 'prabowo', 'jadi', 'gelandangan']",ekowboy pilgub anies tanpa prabowo jadi gelandang
"['nathpribady', 'gw', 'lebih', 'bersyukur', 'yg', 'ga', 'jadi', 'milih', 'anies', 'jd', 'nya', 'golput', 'much', 'better', 'daripada', 'jd', 'nya', 'milih', 'wkwk']",nathpribady gw lebih syukur yg ga jadi milih anies jd nya golput much better daripada jd nya milih wkwk
"['no', 'for', 'anies', 'baswedan', 'bismillah', 'semoga', 'allah', 'memberikan', 'kekuatan', 'yang', 'sangat', 'begitu', 'dasyat', 'aniesbaswedan', 'cakiminow']",no for anies baswedan bismillah moga allah beri kuat yang sangat begitu dasyat aniesbaswedan cakiminow
"['tan', 'mar', 'ndre', 'otakmu', 'trnyata', 'cekak', 'jg', 'rupanya', 'apa', 'harus', 'nunggu', 'prabowo', 'mati', 'dl', 'br', 'anies', 'bisa', 'nyapres', 'lah', 'prabowo', 'sj', 'serakah', 'dn', 'ambisiusnya', 'klewatan', 'sdh', 'kalah', 'nyapres', 'msh', 'ambisi', 'nyapres', 'lg', 'lo', 'kira', 'indonesia', 'ini', 'tdk', 'ada', 'orang', 'pintar', 'itu', 'mlh', 'gibran', 'bau', 'kencur', 'langgar', 'konstitusi', 'kau', 'diam']",tan mar ndre otak trnyata cekak jg rupa apa harus nunggu prabowo mati dl br anies bisa nyapres lah prabowo sj serakah dn ambisius klewatan sdh kalah nyapres msh ambisi nyapres lg lo kira indonesia ini tdk ada orang pintar itu mlh gibran bau kencur langgar konstitusi kau diam
"['novibudi', 'aniesbaswedan', 'suruh', 'aja', 'prabowo', 'ungkap', 'itu', 'didebat', 'kedua', 'didepan', 'anies', 'biar', 'aemua', 'tau', 'kebenaran', 'nya', 'berani', 'gak', 'kalau', 'anies', 'sudah', 'bicara', 'beberapa', 'kali', 'tentang', 'itu']",novibudi aniesbaswedan suruh aja prabowo ungkap itu debat dua depan anies biar aemua tau benar nya berani gak kalau anies sudah bicara beberapa kali tentang itu
"['andre', 'rosiade', 'misal', 'nih', 'ya', 'misal', 'pak', 'prabowo', 'nyalon', 'presiden', 'sampai', 'trus', 'kapan', 'pak', 'anies', 'bisa', 'nyalonin', 'presidennya', 'bukannya', 'janji', 'pak', 'anies', 'gak', 'nyalon', 'ya', 'emang', 'berlaku', 'seumur', 'hidup']",andre rosiade misal nih ya misal pak prabowo nyalon presiden sampai trus kapan pak anies bisa nyalonin presiden bukan janji pak anies gak nyalon ya emang laku umur hidup
"['anies', 'mentri', 'dipecat', 'gubernur', 'gagal', 'banyak', 'kasus', 'apbd', 'lebih', 'pinter', 'omong', 'ga', 'bisa', 'kerja', 'daesang', 'gacoan']",anies tri pecat gubernur gagal banyak kasus apbd lebih pinter omong ga bisa kerja daesang gaco
"['metro', 'tv', 'tidak', 'pernah', 'sia', 'sia', 'semua', 'perjuangan', 'pak', 'anies']",metro tv tidak pernah sia sia semua juang pak anies
"['mungkin', 'inilah', 'yang', 'dimaksud', 'anies', 'ordal', 'apakah', 'surat', 'ini', 'benar', 'pak', 'menag', 'kalau', 'benar', 'koq', 'bisa', 'gini']",mungkin ini yang maksud anies ordal apakah surat ini benar pak menag kalau benar koq bisa gin
"['ndrewstjan', 'ulama', 'dan', 'santrinya', 'deklarasi', 'dukung', 'ganjar', 'yes', 'makin', 'byk', 'yg', 'dukung', 'tak', 'terbendung', 'ulama', 'deklarasi', 'dukung', 'prabowo', 'yes', 'satu', 'putaran', 'itjima', 'ulama', 'dan', 'uas', 'dukung', 'anies', 'politik', 'identitas', 'senyumin', 'aja']",ndrewstjan ulama dan santri deklarasi dukung ganjar yes makin byk yg dukung tak bendung ulama deklarasi dukung prabowo yes satu putar itjima ulama dan uas dukung anies politik identitas senyumin aja
"['ichsan', 'yang', 'di', 'permasalahin', 'omongannya', 'anies', 'yang', 'bilang', 'selama', 'pak', 'prabowo', 'mencalonkan', 'presiden', 'saya', 'tidak', 'akan', 'maju', 'pilpres', 'dan', 'saya', 'tidak', 'mau', 'mengkhianati', 'pak', 'prabowo', '&', 'amp', 'knp', 'skrg', 'malah', 'maju', 'pilpres', 'brg', 'prabowo', 'janjinya', 'mana', 'yg', 'gamau', 'maju', 'pilpres', 'jika', 'ada', 'prabowo', 'yg', 'maju', 'pilpres']",ichsan yang di permasalahin omong anies yang bilang lama pak prabowo calon presiden saya tidak akan maju pilpres dan saya tidak mau khianat pak prabowo  amp knp skrg malah maju pilpres brg prabowo janji mana yg gamau maju pilpres jika ada prabowo yg maju pilpres
"['tamerlane', 'uyokback', 'waktu', 'hrs', 'dukung', 'anies', 'di', 'jakarta', 'juga', 'gitu', 'apakah', 'saat', 'itu', 'jakarta', 'jadi', 'menakutkan', 'anies', 'malah', 'beberapa', 'kali', 'datang', 'meresmikan', 'gereja']",tamerlane uyokback waktu hrs dukung anies di jakarta juga gitu apakah saat itu jakarta jadi takut anies malah beberapa kali datang resmi gereja
"['sp', 'kedua', 'kau', 'jadi', 'capres', 'ketiga', 'kau', 'jadi', 'gubernur', 'lagi', 'anies', 'baswedan', 'ab', 'siap', 'bang', 'apapun', 'pilihannya', 'sp', 'ok', 'kita', 'salaman', 'sp', 'dan', 'ab', 'salaman', 'sejak', 'itu', 'gondangdia', 'menjalin', 'komunikasi', 'dengan', 'ab', 'dan', 'kemudian', 'juga', 'berusaha', 'menjangkau', 'pdip', 'dan', 'ganjar', 'pranowo']",sp dua kau jadi capres tiga kau jadi gubernur lagi anies baswedan ab siap bang apa pilih sp ok kita salam sp dan ab salam sejak itu gondangdia jalin komunikasi dengan ab dan kemudian juga usaha jangkau pdip dan ganjar pranowo
"['andre', 'rosiade', 'itu', 'kan', 'pernyataan', 'anis', 'saat', 'pilpres', 'dan', 'anies', 'masih', 'menjabat', 'gubernur', 'dan', 'saat', 'itu', 'saya', 'pendukung', 'prabowo']",andre rosiade itu kan nyata anis saat pilpres dan anies masih jabat gubernur dan saat itu saya dukung prabowo
"['sobat', 'anies', 'partaisocmed', 'habis', 'bikin', 'polling', 'trus', 'gali', 'kubur', 'sendiri', 'sekarang', 'partaisocmed', 'kumat']",sobat anies partaisocmed habis bikin polling trus gali kubur sendiri sekarang partaisocmed kumat
"['alisyarief', 'bukan', 'menuding', 'ikuti', 'vidwo', 'die', 'bat', 'dengan', 'baik', 'biar', 'ga', 'gagal', 'fokus', 'anies', 'pak', 'prabowo', 'bilang', 'ke', 'saya', 'kalo', 'kuat', 'selamat', 'bagai', 'oposisi', 'berarti', 'yg', 'bilang', 'ya', 'pak', 'prabowo', 'sendiri', 'ko', 'marah']",alisyarief bukan tuding ikut vidwo die bat dengan baik biar ga gagal fokus anies pak prabowo bilang ke saya kalo kuat selamat bagai oposisi arti yg bilang ya pak prabowo sendiri ko marah
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'malu', 'yaa', 'mett', 'emmng', 'begonoo', 'melet', 'koq', 'nyalahin', 'pendukung', 'anies', 'uda', 'kali', 'nyalonin', 'loch', 'hetrik', 'aj', 'broww', 'omgg']",partaisocmed aniesbaswedan prabowo malu yaa mett emmng begonoo melet koq nyalahin dukung anies uda kali nyalonin loch hetrik aj broww omgg
"['anomali', 'memelord', 'arsipaja', 'biarpun', 'habib', 'rizieq', 'gak', 'jadi', 'dukung', 'anies', 'pun', 'mereka', 'tetap', 'gak', 'milih', 'anies', 'preketek', 'gombal', 'mukiyo']",anomali memelord arsipaja biarpun habib rizieq gak jadi dukung anies pun mereka tetap gak milih anies preketek gombal mukiyo
"['andre', 'rosiade', 'andre', 'tanya', 'prabowo', 'apa', 'gak', 'sadar', 'bawasannya', 'rakyat', 'indonesia', 'mayoritas', 'tidak', 'suka', 'sama', 'prabowo', 'kalau', 'probowo', 'cerdas', 'punya', 'moral', 'akhlak', 'dan', 'etika', 'tidak', 'jadi', 'pengkhianat', 'atau', 'prabowo', 'kemarin', 'keluar', 'dari', 'kabinet', 'karena', 'mau', 'nyapres', 'wakilnya', 'anies', 'in', 'sya', 'allah', 'bisa', 'jadi', 'presiden']",andre rosiade andre tanya prabowo apa gak sadar bawasannya rakyat indonesia mayoritas tidak suka sama prabowo kalau probowo cerdas punya moral akhlak dan etika tidak jadi khianat atau prabowo kemarin keluar dari kabinet karena mau nyapres wakil anies in sya allah bisa jadi presiden
"['reiza', 'patters', 'msaid', 'didu', 'di', 'beberapa', 'lembaga', 'survey', 'yg', 'mereka', 'bayar', 'hasilnya', 'memenangkan', 'prabowo', 'mengapa', 'sedemikian', 'hebatnya', 'mereka', 'mentekel', 'anies', 'dgn', 'berbagai', 'cara', 'licik', 'padahal', 'bakal', 'kalah', 'menurut', 'lambaga', 'survey', 'mereka']",reiza patters msaid didu di beberapa lembaga survey yg mereka bayar hasil menang prabowo mengapa demikian hebat mereka tekel anies dgn bagai cara licik padahal bakal kalah turut lambaga survey mereka
"['soundofyogi', 'saya', 'smenjak', 'pak', 'prabs', 'milih', 'gibran', 'jdi', 'wakil', 'lgsg', 'mikir', 'lgi', 'utk', 'milih', 'siapa', 'pasca', 'debat', 'kepikiran', 'buat', 'milih', 'pak', 'anies', 'deh', 'eh', 'nongol', 'brita', 'ginian', 'auto', 'fix', 'ga', 'akan', 'pilih', 'dia', 'kalo', 'partai', 'banteng', 'sih', 'emg', 'udh', 'cape', 'aja', 'ama', 'tingkah', 'nyonya', 'besar', 'nya']",soundofyogi saya smenjak pak prabs milih gibran jdi wakil lgsg mikir lgi utk milih siapa pasca debat pikir buat milih pak anies deh eh nongol brita ginian auto fix ga akan pilih dia kalo partai banteng sih emg udh cape aja ama tingkah nyonya besar nya
"['putraerlangga', 'jelas', 'anies', 'rasyid', 'baswedan', 'in', 'the', 'best']",putraerlangga jelas anies rasyid baswedan in the best
"['gimana', 'dah', 'mulai', 'bener', 'artinya', 'survey', 'lapangan', 'anies', 'sedang', 'meroket']",gimana dah mulai bener arti survey lapang anies sedang roket
"['sesungguhnya', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'mencoba']",sungguh maxwin itu hanya untuk orang orang yang selalu ingin coba
"['uyokback', 'yg', 'ngoceh', 'politik', 'identitas', 'ke', 'pak', 'anies', 'itu', 'orang', 'kafir', 'bodoh', 'dan', 'sangat', 'bodoh', 'yg', 'takut', 'pak', 'anies', 'jadi', 'presiden', 'krn', 'islamophobia', 'dan', 'israel', 'minded', 'padahal', 'pendeta', 'dan', 'pastornya', 'sudah', 'mengakui', 'pluralitas', 'dan', 'integritas', 'pak', 'anies', 'dijakarta', 'yang', 'pasti', 'neo', 'komunis', 'juga', 'main']",uyokback yg ngoceh politik identitas ke pak anies itu orang kafir bodoh dan sangat bodoh yg takut pak anies jadi presiden krn islamophobia dan israel minded padahal pendeta dan pastor sudah aku pluralitas dan integritas pak anies dijakarta yang pasti neo komunis juga main
"['fahrihamzah', 'anies', 'emng', 'gag', 'level', 'sama', 'para', 'penjilat', 'kekuasaan', 'sorry', 'ye', 'sorry', 'ye']",fahrihamzah anies emng gag level sama para jilat kuasa sorry ye sorry ye
"['aku', 'suka', 'part', 'ini', 'cak', 'imin', 'dibelakang', 'kayaknya', 'sudah', 'on', 'set', 'mau', 'barengan', 'ma', 'anies', 'soal', 'gerakan']",aku suka part ini cak imin belakang kayak sudah on set mau bareng ma anies soal gera
"['fahrihamzah', 'bentar', 'lagi', 'belajar', 'sama', 'anies', 'bang']",fahrihamzah bentar lagi ajar sama anies bang
"['dulu', 'abang', 'itu', 'melawan', 'ketidakadilan', 'hukum', 'krn', 'dipecat', 'partainya', 'tanpa', 'alasan', 'gua', 'ikut', 'bela', 'dia', 'krn', 'dia', 'benar', 'skrg', 'dia', 'malah', 'mendukung', 'hasil', 'pelanggaran', 'hukum', 'dan', 'etika', 'gua', 'masih', 'ikut', 'membela', 'yg', 'benar', 'kurang', 'tegas', 'apa', 'coba', 'sikap', 'gua', 'dlm', 'memegang', 'teguh', 'supremasi', 'hukum']",dulu abang itu lawan ketidakadilan hukum krn pecat partai tanpa alas gua ikut bela dia krn dia benar skrg dia malah dukung hasil langgar hukum dan etika gua masih ikut bela yg benar kurang tegas apa coba sikap gua dlm pegang teguh supremasi hukum
"['itsquaileggs', 'krn', 'dia', 'jg', 'sempet', 'datengin', 'markas', 'fpi', 'trnyt', 'abis', 'menang', 'dia', 'pidato', 'pribumi', 'menang', 'yes', 'ma', 'dijadiin', 'wapres', 'is', 'shit', 'jkw', 'dateng', 'is', 'also', 'shit', 'prabs', 'yg', 'dluan', 'bawa', 'politik', 'identitas', 'di', 'pemilu', 'is', 'also', 'shit', 'tp', 'anies', 'kena', 'konsekuensi', 'ride', 'the', 'wave', 'terima', 'aj', 'knp']",itsquaileggs krn dia jg sempet datengin markas fpi trnyt abis menang dia pidato pribumi menang yes ma dijadiin wapres is shit jkw dateng is also shit prabs yg dluan bawa politik identitas di milu is also shit tp anies kena konsekuensi ride the wave terima aj knp
"['ciro', 'saya', 'sih', 'mudah', 'saja', 'saya', 'akan', 'pilih', 'kok', 'selama', 'pks', 'tidak', 'mendukung', 'anies', 'dan', 'anies', 'tidak', 'didukung', 'pa']",ciro saya sih mudah saja saya akan pilih kok lama pks tidak dukung anies dan anies tidak dukung pa
"['xandreanda', 'ulama', 'dan', 'tokoh', 'agama', 'dari', 'semua', 'agama', 'apa', 'agama', 'aja', 'oh', 'god', 'mau', 'org', 'bilang', 'pilih', 'anies', 'gausa', 'takut', 'sm', 'pk', '*', 'ya', 'pk', '*', 'kecil', 'tp', 'serem', 'bat', 'anjer', 'aneh', 'isinya']",xandreanda ulama dan tokoh agama dari semua agama apa agama aja oh god mau org bilang pilih anies gausa takut sm pk  ya pk  kecil tp rem bat anjer aneh isi
"['andre', 'rosiade', 'kata', 'siapa', 'prabowo', 'modali', 'anies', 'ndre', 'anies', 'itu', 'sampai', 'berhutang', 'lho', 'ke', 'seseorang', 'agar', 'bisa', 'maju', 'pilgub', 'untungnya', 'menang', 'jadi', 'lunas', 'gk', 'perlu', 'kembalikan', 'hutang', 'prabowo', 'itu', 'modali', 'jokowi']",andre rosiade kata siapa prabowo modal anies ndre anies itu sampai hutang lho ke orang agar bisa maju pilgub untung menang jadi lunas gk perlu kembali hutang prabowo itu modal jokowi
"['mardigu', 'faktanya', 'kalimat', 'pak', 'anies', 'sllu', 'yg', 'paling', 'efisien', 'dari', 'segi', 'efisiensi', 'waktu', 'dan', 'kepadatan', 'informasi']",mardigu fakta kalimat pak anies sllu yg paling efisien dari segi efisiensi waktu dan padat informasi
"['hariany', 'abdhali', 'lo', 'siapa', 'berani', 'bilang', 'begitu', 'sekelas', 'firli', 'saja', 'ngak', 'bisa', 'membuktikan', 'anies', 'korupsi', 'malah', 'firli', 'yg', 'terbukti', 'korupsi', 'kamu', 'belajar', 'dulu', 'yg', 'benar', 'nak']",hariany abdhali lo siapa berani bilang begitu kelas firli saja ngak bisa bukti anies korupsi malah firli yg bukti korupsi kamu ajar dulu yg benar nak
"['dulu', 'saya', 'simpati', 'tapi', 'setelah', 'berulang', 'kali', 'merendahkan', 'pak', 'anies', 'baswedan', 'akhirnya', 'saya', 'ambil', 'kesimpulan', 'orang', 'ini', 'ambisius', 'dan', 'segala', 'cara', 'dilakukan', 'agar', 'jadi', 'presiden']",dulu saya simpati tapi telah ulang kali rendah pak anies baswedan akhir saya ambil simpul orang ini ambisius dan segala cara laku agar jadi presiden
"['bungdree', 'tvonenews', 'kikysaputrii', 'aniesbaswedan', 'pinter', 'retorika', 'itu', 'bagus', 'bang', 'dan', 'tidak', 'semu', 'orang', 'bisa', 'jadi', 'itu', 'positif', 'tinggal', 'yang', 'ragu', 'suruh', 'cek', 'faktanya', 'apa', 'yg', 'sdh', 'disampaikan', 'jadi', 'pak', 'anies', 'ok', 'retorikanya', 'tinggal', 'timses', 'menjelaskan', 'faktanya']",bungdree tvonenews kikysaputrii aniesbaswedan pinter retorika itu bagus bang dan tidak semu orang bisa jadi itu positif tinggal yang ragu suruh cek fakta apa yg sdh sampai jadi pak anies ok retorika tinggal timses jelas fakta
"['sobat', 'anies', 'partaisocmed', 'imigran', 'bermimpi', 'menjadi', 'ratu', 'pernah', 'menang', 'karena', 'politik', 'identitas']",sobat anies partaisocmed imigran mimpi jadi ratu pernah menang karena politik identitas
"['hoax', 'atau', 'fakta', 'ucapan', 'anies', 'dalam', 'soal', 'sosok', 'harun', 'bocah', 'smp', 'yang', 'jadi', 'korban', 'saat', 'kerusuhan', 'herannya', 'akun', 'besar', 'pendukung', 'anies', 'ikut', 'framing', 'pembenaran', 'angin', 'bisikan', 'info', 'fakta', 'buat', 'mereka']",hoax atau fakta ucap anies dalam soal sosok harun bocah smp yang jadi korban saat rusuh heran akun besar dukung anies ikut framing benar angin bisik info fakta buat mereka
"['hrs', 'dukung', 'anies', 'muhaimin', 'di', 'pilpres', 'dinamis', 'itu', 'hanya', 'milik', 'insan', 'politik', 'kalau', 'berpolitik', 'bilang', 'saja', 'berpolitik', 'tidak', 'usah', 'hipokrit']",hrs dukung anies muhaimin di pilpres dinamis itu hanya milik insan politik kalau politik bilang saja politik tidak usah hipokrit
"['abheemanyoen', 'ekowboy', 'jawab', 'anies']",abheemanyoen ekowboy jawab anies
"['abah', 'kedepannya', 'pak', 'prabowo', 'ga', 'usah', 'ikut', 'debat', 'ga', 'usah', 'memaksakan', 'diri', 'saya', 'kira', 'ga', 'datang', 'ga', 'akan', 'didiskualifikasi', 'apalagi', 'tema', 'debatnya', 'berat', 'bidangnya', 'pak', 'anies', 'bukan', 'masalah', 'pak', 'prabowo', 'bakal', 'babak', 'belur', 'tapi', 'pendukungnya', 'cengeng', 'dan', 'baperan']",abah depan pak prabowo ga usah ikut debat ga usah paksa diri saya kira ga datang ga akan diskualifikasi apalagi tema debat berat bidang pak anies bukan masalah pak prabowo bakal babak bur tapi dukung cengeng dan baperan
"['sama', 'visi', 'misi', 'nya', 'taro', 'lah', 'visi', 'misi', 'cuman', 'janji', 'kampanye', 'belaka', 'tp', 'menurut', 'gua', 'visi', 'misi', 'mereka', 'paling', 'realistis', 'dan', 'paling', 'detail', 'yg', 'gua', 'suka', 'dari', 'anies', 'dia', 'gak', 'takut', 'buat', 'open', 'diskusi']",sama visi misi nya taro lah visi misi cuman janji kampanye belaka tp turut gua visi misi mereka paling realistis dan paling detail yg gua suka dari anies dia gak takut buat open diskusi
"['klo', 'paslon', 'gua', 'gabisa', 'banyak', 'komen', 'buat', 'muhaimin', 'karena', 'banyak', 'isu', 'ini', 'itu', 'tunggu', 'aja', 'debat', 'cawapres', 'besok', 'cuman', 'makin', 'sini', 'kalo', 'liat', 'pemaparan', 'anies', 'gua', 'makin', 'setuju', 'sama', 'jalan', 'pemikiran', 'nya', 'dia', 'dan', 'juga']",klo paslon gua gabisa banyak komen buat muhaimin karena banyak isu ini itu tunggu aja debat cawapres besok cuman makin sini kalo liat papar anies gua makin tuju sama jalan pikir nya dia dan juga
"['metro', 'tv', 'gue', 'yakin', 'bgt', 'kedepan', 'nya', 'pak', 'anies', 'akan', 'membawa', 'banyak', 'perubahan', 'sih']",metro tv gue yakin bgt depan nya pak anies akan bawa banyak ubah sih
"['desak', 'anies', 'adalah', 'salah', 'satu', 'event', 'yg', 'paling', 'bagus', 'di', 'masa', 'pilpres', 'sekarang', 'ini']",desak anies adalah salah satu event yg paling bagus di masa pilpres sekarang ini
"['lihatdariatas', 'fahrihamzah', 'saya', 'mohon', 'jgn', 'pak', 'anies', 'kasihan', 'kalo', 'bisa', 'di', 'bina', 'saja', 'maksud', 'saya', 'di', 'binasakan']",lihatdariatas fahrihamzah saya mohon jgn pak anies kasihan kalo bisa di bina saja maksud saya di binasa
"['oposisicerdas', 'justru', 'kalo', 'dibanding', 'fh', 'anies', 'ini', 'sepele', 'apalagi', 'tentang', 'kebebasan', 'berfikir', 'soal', 'ilmu', 'politik', 'di', 'lapangan', 'cuma', 'fh', 'kalah', 'pamor', 'aja']",oposisicerdas justru kalo banding fh anies ini sepele apalagi tentang bebas berfikir soal ilmu politik di lapang cuma fh kalah pamor aja
"['metro', 'tv', 'gimana', 'juga', 'emang', 'pak', 'anies', 'yang', 'paling', 'terdepan']",metro tv gimana juga emang pak anies yang paling depan
"['andywindarto', 'tvonenews', 'apa', 'yg', 'di', 'sampaikan', 'pak', 'anies', 'semua', 'fakta', 'bukan', 'retorika']",andywindarto tvonenews apa yg di sampai pak anies semua fakta bukan retorika
