negation,formalization
"['dukung', 'tanpa', 'batas', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'kalian', 'dapat', 'bawa', 'indonesia', 'tuju', 'masa', 'depan', 'yang', 'lebih', 'baik', 'elizazahraa', 'gp', 'presiden']","['dukung', 'tanpa', 'batas', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'kalian', 'dapat', 'bawa', 'indonesia', 'tuju', 'masa', 'depan', 'yang', 'lebih', 'baik', 'elizazahraa', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'adalah', 'calon', 'presiden', 'yang', 'tahu', 'cara', 'dekat', 'diri', 'dengan', 'rakyat', 'dukung', 'dari', 'jateng', 'adalah', 'bentuk', 'percaya', 'bajoul', 'gp', 'presiden']","['ganjar', 'pranowo', 'adalah', 'calon', 'presiden', 'yang', 'tahu', 'cara', 'dekat', 'diri', 'dengan', 'rakyat', 'dukung', 'dari', 'jateng', 'adalah', 'bentuk', 'percaya', 'bajoul', 'gp', 'presiden']"
"['hari', 'mas', 'ganjar', 'bukti', 'bahwa', 'peduli', 'hadap', 'rakyat', 'harus', 'selalu', 'jadi', 'prioritas', 'orang', 'pimpin', 'jco', 'ffee', 'gp', 'presiden']","['hari', 'mas', 'ganjar', 'bukti', 'bahwa', 'peduli', 'hadap', 'rakyat', 'harus', 'selalu', 'jadi', 'prioritas', 'orang', 'pimpin', 'jco', 'ffee', 'gp', 'presiden']"
"['zainalmusyaffak', 'jokowi', 'kasihan', 'tim', 'ganjar', 'sudah', 'jual', 'asam', 'sulfat', 'ham', 'orba', 'culik', 'food', 'estate', 'dll', 'eh', 'nyata', 'malah', 'nyungsep']","['zainalmusyaffak', 'jokowi', 'kasih', 'tim', 'ganjar', 'sudah', 'jual', 'asam', 'sulfat', 'ham', 'orba', 'culik', 'food', 'estate', 'dan lain lain', 'eh', 'nyata', 'bahkan', 'nyungsep']"
"['ketika', 'orang', 'pimpin', 'dapat', 'cipta', 'harmoni', 'di', 'rumah', 'mereka', 'pasti', 'dapat', 'cipta', 'harmoni', 'di', 'negeri', 'ini', 'mari', 'dukung', 'ganjar', 'pranowo', 'agatharubby', 'gp', 'presiden']","['ketika', 'orang', 'pimpin', 'dapat', 'cipta', 'harmoni', 'di', 'rumah', 'mereka', 'pasti', 'dapat', 'cipta', 'harmoni', 'di', 'negeri', 'ini', 'mari', 'dukung', 'ganjar', 'pranowo', 'agatharubby', 'gp', 'presiden']"
"['moga', 'energi', 'positif', 'dari', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'bawa', 'untung', 'untuk', 'jawa', 'timur', 'sextantcelestia', 'gp', 'presiden']","['moga', 'energi', 'positif', 'dari', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'bawa', 'untung', 'untuk', 'jawa', 'timur', 'sextantcelestia', 'gp', 'presiden']"
"['dekat', 'mas', 'ganjar', 'dengan', 'alam', 'tunjuk', 'bahwa', 'pimpin', 'sejati', 'harus', 'milik', 'peduli', 'hadap', 'lingkung', 'tataakoya', 'ki', 'gp', 'presiden']","['dekat', 'mas', 'ganjar', 'dengan', 'alam', 'tunjuk', 'bahwa', 'pimpin', 'sejati', 'harus', 'milik', 'peduli', 'hadap', 'lingkung', 'tataakoya', 'ki', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'pimpin', 'yang', 'baik', 'mulai', 'dari', 'fondasi', 'yang', 'kuat', 'di', 'keluarga', 'belze', 'gp', 'presiden']","['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'pimpin', 'yang', 'baik', 'mulai', 'dari', 'fondasi', 'yang', 'kuat', 'di', 'keluarga', 'belze', 'gp', 'presiden']"
"['lihat', 'mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'buat', 'kita', 'yakin', 'bahwa', 'peka', 'hadap', 'penting', 'rakyat', 'tidak_hanya', 'retorika', 'belaka', 'moga', 'jadi', 'pimpin', 'yang', 'mampu', 'ayom', 'dan', 'bawa', 'maju', 'bagi', 'dki', 'jakarta', 'dan', 'indonesia', 'alex', 'gp', 'presiden']","['lihat', 'mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'buat', 'kita', 'yakin', 'bahwa', 'peka', 'hadap', 'penting', 'rakyat', 'tidak_hanya', 'retorika', 'belaka', 'moga', 'jadi', 'pimpin', 'yang', 'mampu', 'ayom', 'dan', 'bawa', 'maju', 'bagi', 'dki', 'jakarta', 'dan', 'indonesia', 'alex', 'gp', 'presiden']"
"['srimulat', 'dan', 'ganjar', 'pranowo', 'kombinasi', 'yang', 'buat', 'kita', 'harap', 'politik', 'selalu', 'riah', 'ini', 'bakpaoenakloh', 'gp', 'presiden']","['srimulat', 'dan', 'ganjar', 'pranowo', 'kombinasi', 'yang', 'buat', 'kita', 'harap', 'politik', 'selalu', 'riah', 'ini', 'bakpaoenakloh', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'contoh', 'nyata', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'jadi', 'panutan', 'tidak_hanya', 'di', 'panggung', 'politik', 'ursleepyclouds', 'gp', 'presiden']","['ganjar', 'pranowo', 'contoh', 'nyata', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'jadi', 'panutan', 'tidak_hanya', 'di', 'panggung', 'politik', 'ursleepyclouds', 'gp', 'presiden']"
"['anisfauzan', 'prabowo', 'aniesbaswedan', 'ganjarpranowo', 'mau', 'nyerang', 'ganjar', 'dengan', 'kasus', 'wadas', 'bunuh', 'diri', 'nama']","['anisfauzan', 'prabowo', 'aniesbaswedan', 'ganjarpranowo', 'mau', 'serang', 'ganjar', 'dengan', 'kasus', 'wadas', 'bunuh', 'diri', 'nama']"
"['kita', 'perlu', 'pimpin', 'yang', 'tidak_hanya', 'pandai', 'di', 'dunia', 'politik', 'tetapi', 'juga', 'milik', 'peka', 'hadap', 'alam', 'dan', 'lingkung', 'sekitar', 'ganjar', 'pranowo', 'tunjuk', 'sadar', 'ini', 'lalu', 'interaksi', 'dengan', 'alam', 'vitamin', 'ho', 'gp', 'presiden']","['kita', 'perlu', 'pimpin', 'yang', 'tidak_hanya', 'pandai', 'di', 'dunia', 'politik', 'tetapi', 'juga', 'milik', 'peka', 'hadap', 'alam', 'dan', 'lingkung', 'sekitar', 'ganjar', 'pranowo', 'tunjuk', 'sadar', 'ini', 'lalu', 'interaksi', 'dengan', 'alam', 'vitamin', 'ho', 'gp', 'presiden']"
"['cnnindonesia', 'agama', 'ku', 'tdk', 'kata', 'haram', 'tadi', 'pikir', 'golput', 'tapi', 'sejak', 'ada', 'ganjar', 'mahfud', 'harus', 'tusuk', 'besar', 'gambar', 'beliau', 'gama', 'ri', 'dan', 'ri', 'thn']","['cnnindonesia', 'agama', 'ku', 'tidak', 'kata', 'haram', 'tadi', 'pikir', 'golongan putih', 'tapi', 'sejak', 'ada', 'ganjar', 'mahfud', 'harus', 'tusuk', 'besar', 'gambar', 'beliau', 'gama', 'ri', 'dan', 'ri', 'tahun']"
"['momen', 'sama', 'srimulat', 'bukti', 'bahwa', 'ganjar', 'pranowo', 'adalah', 'pimpin', 'yang', 'bisa', 'cair', 'suasana', 'di', 'tengah', 'tegang', 'politik', 'bayernmuen', 'gp', 'presiden']","['momen', 'sama', 'srimulat', 'bukti', 'bahwa', 'ganjar', 'pranowo', 'adalah', 'pimpin', 'yang', 'bisa', 'cair', 'suasana', 'di', 'tengah', 'tegang', 'politik', 'bayernmuen', 'gp', 'presiden']"
"['akrab', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'pesan', 'bahwa', 'bahagia', 'keluarga', 'dapat', 'integrasi', 'ke', 'dalam', 'pimpin', 'yang', 'tanggung', 'jawab', 'velefta', 'gp', 'presiden']","['akrab', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'pesan', 'bahwa', 'bahagia', 'keluarga', 'dapat', 'integrasi', 'ke', 'dalam', 'pimpin', 'yang', 'tanggung', 'jawab', 'velefta', 'gp', 'presiden']"
"['kita', 'percaya', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'akan', 'bawa', 'visi', 'dan', 'misi', 'yang', 'positif', 'untuk', 'indonesia', 'keluarga', 'yang', 'bahagia', 'negara', 'yang', 'makmur', 'tangis', 'gp', 'presiden']","['kita', 'percaya', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'akan', 'bawa', 'visi', 'dan', 'misi', 'yang', 'positif', 'untuk', 'indonesia', 'keluarga', 'yang', 'bahagia', 'negara', 'yang', 'makmur', 'tangis', 'gp', 'presiden']"
"['moga', 'akrab', 'keluarga', 'mas', 'ganjar', 'pranowo', 'jadi', 'inspirasi', 'bagi', 'pimpin', 'lain', 'untuk', 'lebih', 'dekat', 'dengan', 'rakyat', 'dan', 'keluarga', 'shulazs', 'gp', 'presiden']","['moga', 'akrab', 'keluarga', 'mas', 'ganjar', 'pranowo', 'jadi', 'inspirasi', 'bagi', 'pimpin', 'lain', 'untuk', 'lebih', 'dekat', 'dengan', 'rakyat', 'dan', 'keluarga', 'shulazs', 'gp', 'presiden']"
"['video', 'mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'citra', 'positif', 'jika', 'percaya', 'jadi', 'presiden', 'kita', 'yakin', 'beliau', 'akan', 'terap', 'nilai', 'nilai', 'keluarga', 'dalam', 'pimpin', 'virgoddessly', 'gp', 'presiden']","['video', 'mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'citra', 'positif', 'jika', 'percaya', 'jadi', 'presiden', 'kita', 'yakin', 'beliau', 'akan', 'terap', 'nilai', 'nilai', 'keluarga', 'dalam', 'pimpin', 'virgoddessly', 'gp', 'presiden']"
"['keluarga', 'yang', 'bahagia', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'baik', 'seperti', 'yang', 'tunjuk', 'oleh', 'mas', 'ganjar', 'pranowo', 'horizonej', 'gp', 'presiden']","['keluarga', 'yang', 'bahagia', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'baik', 'seperti', 'yang', 'tunjuk', 'oleh', 'mas', 'ganjar', 'pranowo', 'horizonej', 'gp', 'presiden']"
"['torowagu', 'winnerwave', 'pantes', 'bingung', 'july', 'september', 'waktu', 'ganjar', 'mega', 'jokowi', 'masih', 'kuat', 'nya']","['torowagu', 'winnerwave', 'pantas', 'bingung', 'july', 'september', 'waktu', 'ganjar', 'mega', 'jokowi', 'masih', 'kuat', 'nya']"
"['mesra', 'keluarga', 'mas', 'ganjar', 'pranowo', 'adalah', 'cermin', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'bagi', 'perhati', 'antara', 'kerja', 'dan', 'keluarga', 'lliiaazz', 'gp', 'presiden']","['mesra', 'keluarga', 'mas', 'ganjar', 'pranowo', 'adalah', 'cermin', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'bagi', 'perhati', 'antara', 'kerja', 'dan', 'keluarga', 'lliiaazz', 'gp', 'presiden']"
"['pimpin', 'yang', 'dapat', 'pelihara', 'hubung', 'harmonis', 'dalam', 'keluarga', 'adalah', 'pimpin', 'yang', 'dapat', 'pelihara', 'harmonis', 'dalam', 'negeri', 'mas', 'ganjar', 'tunjuk', 'hal', 'sebut', 'takiyokis', 'gp', 'presiden']","['pimpin', 'yang', 'dapat', 'pelihara', 'hubung', 'harmonis', 'dalam', 'keluarga', 'adalah', 'pimpin', 'yang', 'dapat', 'pelihara', 'harmonis', 'dalam', 'negeri', 'mas', 'ganjar', 'tunjuk', 'hal', 'sebut', 'takiyokis', 'gp', 'presiden']"
"['dukung', 'saya', 'untuk', 'ganjar', 'dan', 'mahfud', 'adalah', 'dukung', 'untuk', 'bahagia', 'keluarga', 'dan', 'makmur', 'rakyat', 'jakarta', 'awnichol', 'gp', 'presiden']","['dukung', 'saya', 'untuk', 'ganjar', 'dan', 'mahfud', 'adalah', 'dukung', 'untuk', 'bahagia', 'keluarga', 'dan', 'makmur', 'rakyat', 'jakarta', 'awnichol', 'gp', 'presiden']"
"['momen', 'sama', 'ganjar', 'pranowo', 'dan', 'keluarga', 'cipta', 'koneksi', 'emosional', 'dengan', 'masyarakat', 'jatim', 'thinkaboutaa', 'gp', 'presiden']","['momen', 'sama', 'ganjar', 'pranowo', 'dan', 'keluarga', 'cipta', 'koneksi', 'emosional', 'dengan', 'masyarakat', 'jatim', 'thinkaboutaa', 'gp', 'presiden']"
"['dinihrdianti', 'wah', 'ganjar', 'emang', 'juara', 'nih', 'kalo', 'jadi', 'presiden', 'pasti', 'bakal', 'cipta', 'banyak', 'lapang', 'kerja']","['dinihrdianti', 'wah', 'ganjar', 'emang', 'juara', 'ini', 'kalau', 'jadi', 'presiden', 'pasti', 'bakal', 'cipta', 'banyak', 'lapang', 'kerja']"
"['libat', 'aktif', 'dalam', 'giat', 'alam', 'tunjuk', 'bahwa', 'mas', 'ganjar', 'pranowo', 'milik', 'visi', 'holistik', 'dalam', 'jalan', 'pimpin', 'shyurgaa', 'gp', 'presiden']","['libat', 'aktif', 'dalam', 'giat', 'alam', 'tunjuk', 'bahwa', 'mas', 'ganjar', 'pranowo', 'milik', 'visi', 'holistik', 'dalam', 'jalan', 'pimpin', 'shyurgaa', 'gp', 'presiden']"
"['yang', 'mau', 'nongki', 'bareng', 'dengan', 'mas', 'ganjar', 'boleh', 'kok', 'asal', 'tidak_boleh', 'standup', 'comedy', 'apalagi', 'roasting', 'mas', 'ganjarpranowo', 'belum', 'ada', 'izin', 'khusus', 'buat', 'para', 'mahasiswa', 'apalagi', 'umum', 'pdipkotabekasi', 'mas', 'triadhianto', 'mochtarmohamad']","['yang', 'mau', 'nongki', 'bareng', 'dengan', 'mas', 'ganjar', 'boleh', 'kok', 'asal', 'tidak_boleh', 'standup', 'comedy', 'apalagi', 'roasting', 'mas', 'ganjarpranowo', 'belum', 'ada', 'izin', 'khusus', 'buat', 'para', 'mahasiswa', 'apalagi', 'umum', 'pdipkotabekasi', 'mas', 'triadhianto', 'mochtarmohamad']"
"['video', 'tentang', 'sama', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'adalah', 'cermin', 'bahwa', 'pimpin', 'sejati', 'adalah', 'mereka', 'yang', 'mampu', 'kelola', 'tanggung', 'jawab', 'keluarga', 'dan', 'negara', 'dengan', 'imbang', 'vnderpleasvre', 'gp', 'presiden']","['video', 'tentang', 'sama', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'adalah', 'cermin', 'bahwa', 'pimpin', 'sejati', 'adalah', 'mereka', 'yang', 'mampu', 'kelola', 'tanggung', 'jawab', 'keluarga', 'dan', 'negara', 'dengan', 'imbang', 'vnderpleasvre', 'gp', 'presiden']"
"['mesra', 'dan', 'akrab', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'bahwa', 'bahagia', 'pribadi', 'dapat', 'jadi', 'energi', 'positif', 'dalam', 'jalan', 'tugas', 'negara', 'tifyl', 'gp', 'presiden']","['mesra', 'dan', 'akrab', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'bahwa', 'bahagia', 'pribadi', 'dapat', 'jadi', 'energi', 'positif', 'dalam', 'jalan', 'tugas', 'negara', 'tifyl', 'gp', 'presiden']"
"['moga', 'hangat', 'keluarga', 'mas', 'ganjar', 'dapat', 'resap', 'dan', 'kaya', 'hidup', 'seluruh', 'masyarakat', 'jakarta', 'azwar', 'gp', 'presiden']","['moga', 'hangat', 'keluarga', 'mas', 'ganjar', 'dapat', 'resap', 'dan', 'kaya', 'hidup', 'seluruh', 'masyarakat', 'jakarta', 'azwar', 'gp', 'presiden']"
"['dukung', 'kita', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'adalah', 'dukung', 'untuk', 'pimpin', 'yang', 'paham', 'butuh', 'dan', 'aspirasi', 'keluarga', 'shakesvir', 'gp', 'presiden']","['dukung', 'kita', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'adalah', 'dukung', 'untuk', 'pimpin', 'yang', 'paham', 'butuh', 'dan', 'aspirasi', 'keluarga', 'shakesvir', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'pimpin', 'yang', 'tidak_hanya', 'komitmen', 'pada', 'jabat', 'tapi', 'juga', 'pada', 'keluarga', 'dan', 'rakyat', 'urikaeureka', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'pimpin', 'yang', 'tidak_hanya', 'komitmen', 'pada', 'jabat', 'tapi', 'juga', 'pada', 'keluarga', 'dan', 'rakyat', 'urikaeureka', 'gp', 'presiden']"
"['terimakasih', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'atas', 'dedikasi', 'untuk', 'penting', 'rakyat', 'moga', 'sama', 'keluarga', 'jadi', 'kuat', 'dalam', 'bangun', 'negara', 'tapicandu', 'gp', 'presiden']","['terima kasih', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'atas', 'dedikasi', 'untuk', 'penting', 'rakyat', 'moga', 'sama', 'keluarga', 'jadi', 'kuat', 'dalam', 'bangun', 'negara', 'tapicandu', 'gp', 'presiden']"
"['srimulat', 'dan', 'ganjar', 'pranowo', 'pasang', 'yang', 'bukti', 'bahwa', 'politik', 'bisa', 'jadi', 'lebih', 'tarik', 'andika', 'ikuyoo', 'gp', 'presiden']","['srimulat', 'dan', 'ganjar', 'pranowo', 'pasang', 'yang', 'bukti', 'bahwa', 'politik', 'bisa', 'jadi', 'lebih', 'tarik', 'andika', 'ikuyoo', 'gp', 'presiden']"
"['dukung', 'ganjar', 'mahfud', 'tambah', 'kali', 'ini', 'dukung', 'datang', 'dari', 'ulama', 'baris', 'lauhil', 'mahfud', 'se', 'priangan', 'timur', 'gas']","['dukung', 'ganjar', 'mahfud', 'tambah', 'kali', 'ini', 'dukung', 'datang', 'dari', 'ulama', 'baris', 'lauhil', 'mahfud', 'se', 'priangan', 'timur', 'laksanakan']"
"['dukung', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'harmonis', 'keluarga', 'adalah', 'nilai', 'tambah', 'yang', 'buat', 'pimpin', 'lebih', 'makna', 'runrunroen', 'gp', 'presiden']","['dukung', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'harmonis', 'keluarga', 'adalah', 'nilai', 'tambah', 'yang', 'buat', 'pimpin', 'lebih', 'makna', 'runrunroen', 'gp', 'presiden']"
"['sukses', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'md', 'moga', 'pimpin', 'mereka', 'alir', 'dengan', 'lembut', 'seperti', 'air', 'di', 'keluarga', 'mereka', 'solatypes', 'gp', 'presiden']","['sukses', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'md', 'moga', 'pimpin', 'mereka', 'alir', 'dengan', 'lembut', 'seperti', 'air', 'di', 'keluarga', 'mereka', 'solatypes', 'gp', 'presiden']"
"['datang', 'gabjar', 'di', 'ponpes', 'nurul', 'huda', 'untuk', 'silaturahmi', 'dan', 'sambang', 'tali', 'kasih', 'sholawat', 'ribu', 'santri', 'terus', 'lantun', 'sementara', 'perca', 'ganjar', 'dengan', 'para', 'asuh', 'dalam', 'ruang']","['datang', 'gabjar', 'di', 'pondok pesantren', 'nurul', 'huda', 'untuk', 'silaturahmi', 'dan', 'sambang', 'tali', 'kasih', 'sholawat', 'ribu', 'santri', 'terus', 'lantun', 'sementara', 'perca', 'ganjar', 'dengan', 'para', 'asuh', 'dalam', 'ruang']"
"['moga', 'peduli', 'keluarga', 'ganjar', 'pranowo', 'hadap', 'didik', 'jadi', 'dorong', 'untuk', 'tingkat', 'kualitas', 'didik', 'di', 'indonesia', 'sackysoo', 'gp', 'presiden']","['moga', 'peduli', 'keluarga', 'ganjar', 'pranowo', 'hadap', 'didik', 'jadi', 'dorong', 'untuk', 'tingkat', 'kualitas', 'didik', 'di', 'indonesia', 'sackysoo', 'gp', 'presiden']"
"['anton', 'istianto', 'ch', 'chotimah', 'salah', 'sendiri', 'buzzer', 'kamu', 'serang', 'ganjar']","['anton', 'istianto', 'ch', 'chotimah', 'salah', 'sendiri', 'buzzer', 'kamu', 'serang', 'ganjar']"
"['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'langkah', 'mereka', 'bawa', 'berkah', 'untuk', 'jatim', 'subak', 'namja', 'gp', 'presiden']","['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'langkah', 'mereka', 'bawa', 'berkah', 'untuk', 'jatim', 'subak', 'namja', 'gp', 'presiden']"
"['keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'dari', 'harmonis', 'yang', 'dapat', 'implementasi', 'dalam', 'pimpin', 'negara', 'sokolaksara', 'gp', 'presiden']","['keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'dari', 'harmonis', 'yang', 'dapat', 'implementasi', 'dalam', 'pimpin', 'negara', 'sokolaksara', 'gp', 'presiden']"
"['anak', 'anak', 'ganjar', 'nampak', 'cerdas', 'dan', 'penuh', 'semangat', 'ini', 'tunjuk', 'peran', 'aktif', 'orang', 'tua', 'dalam', 'didik', 'anak', 'anak', 'gallaghersyu', 'gp', 'presiden']","['anak', 'anak', 'ganjar', 'nampak', 'cerdas', 'dan', 'penuh', 'semangat', 'ini', 'tunjuk', 'peran', 'aktif', 'orang', 'tua', 'dalam', 'didik', 'anak', 'anak', 'gallaghersyu', 'gp', 'presiden']"
"['akrab', 'mas', 'ganjar', 'dengan', 'keluarga', 'beri', 'yakin', 'bahwa', 'pimpin', 'yang', 'peduli', 'pada', 'keluarga', 'juga', 'akan', 'peduli', 'pada', 'rakyat', 'this', 'lailand', 'gp', 'presiden']","['akrab', 'mas', 'ganjar', 'dengan', 'keluarga', 'beri', 'yakin', 'bahwa', 'pimpin', 'yang', 'peduli', 'pada', 'keluarga', 'juga', 'akan', 'peduli', 'pada', 'rakyat', 'this', 'lailand', 'gp', 'presiden']"
"['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'tandem', 'yang', 'milik', 'bijaksana', 'keluarga', 'dan', 'visi', 'besar', 'untuk', 'indonesia', 'runfaster', 'gp', 'presiden']","['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'tandem', 'yang', 'milik', 'bijaksana', 'keluarga', 'dan', 'visi', 'besar', 'untuk', 'indonesia', 'runfaster', 'gp', 'presiden']"
"['moga', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'bawa', 'semangat', 'sama', 'dan', 'peduli', 'keluarga', 'ke', 'tingkat', 'negara', 'vanillaredv', 'ind', 'gp', 'presiden']","['moga', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'bawa', 'semangat', 'sama', 'dan', 'peduli', 'keluarga', 'ke', 'tingkat', 'negara', 'vanillaredv', 'ind', 'gp', 'presiden']"
"['video', 'mesra', 'ganjar', 'pranowo', 'ingat', 'kita', 'akan', 'penting', 'milik', 'pimpin', 'yang', 'tidak_hanya', 'fokus', 'pada', 'urus', 'negara', 'tetapi', 'juga', 'pada', 'urus', 'keluarga', 'astri', 'cev', 'gp', 'presiden']","['video', 'mesra', 'ganjar', 'pranowo', 'ingat', 'kita', 'akan', 'penting', 'milik', 'pimpin', 'yang', 'tidak_hanya', 'fokus', 'pada', 'urus', 'negara', 'tetapi', 'juga', 'pada', 'urus', 'keluarga', 'astri', 'cev', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'mari', 'sama', 'kita', 'juang', 'masa', 'depan', 'yang', 'lebih', 'cerah', 'untuk', 'jakarta', 'blackyurii', 'gp', 'presiden']","['ganjar', 'pranowo', 'mari', 'sama', 'kita', 'juang', 'masa', 'depan', 'yang', 'lebih', 'cerah', 'untuk', 'jakarta', 'blackyurii', 'gp', 'presiden']"
"['moga', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'bisa', 'jadi', 'solusi', 'yang', 'tepat', 'untuk', 'bawa', 'ubah', 'positif', 'yang', 'ingin', 'oleh', 'rakyat', 'jatim', 'dan', 'indonesia', 'tikacd', 'gp', 'presiden']","['moga', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'bisa', 'jadi', 'solusi', 'yang', 'tepat', 'untuk', 'bawa', 'ubah', 'positif', 'yang', 'ingin', 'oleh', 'rakyat', 'jatim', 'dan', 'indonesia', 'tikacd', 'gp', 'presiden']"
"['dukung', 'yang', 'terus', 'alir', 'tanda', 'bahwa', 'masyarakat', 'jakarta', 'percaya', 'pada', 'ganjar', 'pranowo', 'bagai', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'blackswanstay', 'gp', 'presiden']","['dukung', 'yang', 'terus', 'alir', 'tanda', 'bahwa', 'masyarakat', 'jakarta', 'percaya', 'pada', 'ganjar', 'pranowo', 'bagai', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'blackswanstay', 'gp', 'presiden']"
"['dekat', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'suasana', 'pimpin', 'yang', 'sahaja', 'dan', 'tulus', 'abcdefik', 'gp', 'presiden']","['dekat', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'suasana', 'pimpin', 'yang', 'sahaja', 'dan', 'tulus', 'abcdefik', 'gp', 'presiden']"
"['ganjar', 'dan', 'mahfud', 'pilih', 'yang', 'cerdas', 'untuk', 'bawa', 'jakarta', 'tuju', 'masa', 'depan', 'yang', 'lebih', 'baik', 'dukung', 'oleh', 'harmonis', 'keluarga', 'mereka', 'agagaagaga', 'gp', 'presiden']","['ganjar', 'dan', 'mahfud', 'pilih', 'yang', 'cerdas', 'untuk', 'bawa', 'jakarta', 'tuju', 'masa', 'depan', 'yang', 'lebih', 'baik', 'dukung', 'oleh', 'harmonis', 'keluarga', 'mereka', 'agagaagaga', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'anggap', 'bagai', 'solusi', 'cerdas', 'untuk', 'pimpin', 'jakarta', 'ke', 'arah', 'yang', 'lebih', 'progresif', 'connect', 'panjang', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'anggap', 'bagai', 'solusi', 'cerdas', 'untuk', 'pimpin', 'jakarta', 'ke', 'arah', 'yang', 'lebih', 'progresif', 'sambung', 'panjang', 'gp', 'presiden']"
"['jakarta', 'butuh', 'pimpin', 'yang', 'bisa', 'rangkul', 'alam', 'dan', 'lingkung', 'dan', 'pak', 'ganjar', 'beri', 'contoh', 'yang', 'baik', 'asxvrm', 'gp', 'presiden']","['jakarta', 'butuh', 'pimpin', 'yang', 'bisa', 'rangkul', 'alam', 'dan', 'lingkung', 'dan', 'pak', 'ganjar', 'beri', 'contoh', 'yang', 'baik', 'asxvrm', 'gp', 'presiden']"
"['moga', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'bisa', 'bawa', 'akrab', 'keluarga', 'ke', 'dalam', 'koridor', 'bijak', 'dan', 'bangun', 'nasional', 'tirtabudiman', 'gp', 'presiden']","['moga', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'bisa', 'bawa', 'akrab', 'keluarga', 'ke', 'dalam', 'koridor', 'bijak', 'dan', 'bangun', 'nasional', 'tirtabudiman', 'gp', 'presiden']"
