negation,formalization
"['chaves', 'mas', 'chaves', 'mas', 'chaves', 'dukung', 'prabowo', 'tidak_baris', 'yang', 'fanatik', 'mas', 'jadi', 'kalau', 'prabowo', 'gabung', 'dengan', 'alas', 'satu', 'bangsa', 'tidak_tepat', 'yang', 'lebih', 'tepat', 'prabowo', 'gabung', 'dan', 'tinggal', 'dukung', 'belakang']","['chaves', 'mas', 'chaves', 'mas', 'chaves', 'dukung', 'prabowo', 'tidak_baris', 'yang', 'fanatik', 'mas', 'jadi', 'kalau', 'prabowo', 'gabung', 'dengan', 'alas', 'satu', 'bangsa', 'tidak_tepat', 'yang', 'lebih', 'tepat', 'prabowo', 'gabung', 'dan', 'tinggal', 'dukung', 'belakang']"
"['ahy', 'minta', 'kader', 'panas', 'mesin', 'partai', 'menang', 'prabowo', 'pada', 'pilpres', 'odd', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'minta', 'kader', 'panas', 'mesin', 'partai', 'menang', 'prabowo', 'pada', 'pilpres', 'odd', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['anggaputraf', 'aniesbaswedan', 'cakiminow', 'yg', 'dukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'mulu']","['anggaputraf', 'aniesbaswedan', 'cakiminow', 'yang', 'dukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'melulu']"
"['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'emg', 'junjung', 'tinggi', 'damai', 'dan', 'tulus', 'utk', 'rakyat']","['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'emg', 'junjung', 'tinggi', 'damai', 'dan', 'tulus', 'untuk', 'rakyat']"
"['demokrat', 'sumbar', 'tegak', 'lurus', 'instruksi', 'ahy', 'siap', 'menang', 'prabowo', 'di', 'pilpres', 'kyz', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['demokrat', 'sumbar', 'tegak', 'lurus', 'instruksi', 'ahy', 'siap', 'menang', 'prabowo', 'di', 'pilpres', 'kyz', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['nilai', 'prabowo', 'milik', 'karakteristik', 'kuat', 'bagai', 'pimpin', 'ahy', 'beliau', 'pantang', 'serah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['nilai', 'prabowo', 'milik', 'karakteristik', 'kuat', 'bagai', 'pimpin', 'ahy', 'beliau', 'pantang', 'serah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['hasbil', 'lbs', 'prabowo', 'cukup', 'diam', 'saja', 'tidak_perlu', 'debat', 'tidak_perlu', 'keliling', 'keliling', 'kampanye', 'cukup', 'duduk', 'dan', 'sekali', 'sekali', 'joget', 'joget', 'sudah', 'pasti', 'menang', 'karena', 'ada', 'tuh', 'yang', 'sekarang', 'lagi', 'keliling', 'jawa', 'tengah', 'buat', 'bagi', 'bagi', 'blt', 'dan', 'bansos']","['hasbil', 'lbs', 'prabowo', 'cukup', 'diam', 'saja', 'tidak_perlu', 'debat', 'tidak_perlu', 'keliling', 'keliling', 'kampanye', 'cukup', 'duduk', 'dan', 'sekali', 'sekali', 'joget', 'joget', 'sudah', 'pasti', 'menang', 'karena', 'ada', 'tuh', 'yang', 'sekarang', 'lagi', 'keliling', 'jawa', 'tengah', 'buat', 'bagi', 'bagi', 'blt', 'dan', 'bansos']"
"['bung', 'adearmando', 'dan', 'budimandjatmiko', 'sangat', 'jenius', 'bikin', 'tebak', 'ke', 'dukung', 'prabowo']","['bung', 'adearmando', 'dan', 'budimandjatmiko', 'sangat', 'jenius', 'bikin', 'tebak', 'ke', 'dukung', 'prabowo']"
"['ahy', 'ngaku', 'tidak_masalah', 'siapa', 'cawapres', 'prabowo', 'kita', 'fokus', 'menang', 'nyg', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'mengaku', 'tidak_masalah', 'siapa', 'cawapres', 'prabowo', 'kita', 'fokus', 'menang', 'nyg', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['titip', 'dua', 'agenda', 'kepada', 'prabowo', 'ahy', 'esensi', 'ubah', 'dan', 'baik', 'yang', 'kita', 'juang', 'rga', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['titip', 'dua', 'agenda', 'kepada', 'prabowo', 'ahy', 'esensi', 'ubah', 'dan', 'baik', 'yang', 'kita', 'juang', 'rga', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['menang', 'anies', 'di', 'gub', 'dki', 'di', 'klaim', 'penuh', 'oleh', 'prabowo', 'dan', 'gerindra', 'baik', 'dari', 'dukung', 'dan', 'modal', 'logistik', 'turut', 'andre', 'rosiade', 'sungguh', 'sombong', 'dengan', 'hilang', 'jasa', 'dari', 'partai', 'lain', 'rawan', 'dan', 'rakyat', 'dki', 'di', 'pilgub', 'dki', 'mereka', 'lebih', 'jasa']","['menang', 'anies', 'di', 'gub', 'dki', 'di', 'klaim', 'penuh', 'oleh', 'prabowo', 'dan', 'gerindra', 'baik', 'dari', 'dukung', 'dan', 'modal', 'logistik', 'turut', 'andre', 'rosiade', 'sungguh', 'sombong', 'dengan', 'hilang', 'jasa', 'dari', 'partai', 'lain', 'rawan', 'dan', 'rakyat', 'dki', 'di', 'pilgub', 'dki', 'mereka', 'lebih', 'jasa']"
"['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'padahal', 'prabowo', 'nyindir', 'jokowi', 'tu', 'yg', 'tanya', 'pak', 'gamjar', 'yg', 'laba', 'jokowi', 'lgsg', 'turun', 'tangandi', 'jateng']","['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'padahal', 'prabowo', 'nyindir', 'jokowi', 'tu', 'yang', 'tanya', 'pak', 'gamjar', 'yang', 'laba', 'jokowi', 'langsung', 'turun', 'tangandi', 'jateng']"
"['ahy', 'minta', 'kader', 'panas', 'mesin', 'partai', 'menang', 'prabowo', 'pada', 'pilpres', 'jla', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'minta', 'kader', 'panas', 'mesin', 'partai', 'menang', 'prabowo', 'pada', 'pilpres', 'jla', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['pesan', 'prabowo', 'buat', 'taruna', 'taruni', 'akmil', 'tidak_lupa', 'ajar', 'dari', 'prestasi', 'senior', 'dekade']","['pesan', 'prabowo', 'buat', 'taruna', 'taruni', 'akmil', 'tidak_lupa', 'ajar', 'dari', 'prestasi', 'senior', 'dekade']"
"['komitmen', 'dukung', 'prabowo', 'ahy', 'pasti', 'hadir', 'temu', 'tum', 'kim', 'nun', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['komitmen', 'dukung', 'prabowo', 'ahy', 'pasti', 'hadir', 'temu', 'tum', 'kim', 'nun', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['elektabilitas', 'kian', 'tingkat', 'ahy', 'optimis', 'prabowo', 'gibran', 'bisa', 'menang', 'di', 'pilpres', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['elektabilitas', 'kian', 'tingkat', 'ahy', 'optimis', 'prabowo', 'gibran', 'bisa', 'menang', 'di', 'pilpres', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['ahy', 'jika', 'prabowo', 'gibran', 'menang', 'demokrat', 'akan', 'masuk', 'kembali', 'ke', 'perintah', 'ayd', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'jika', 'prabowo', 'gibran', 'menang', 'demokrat', 'akan', 'masuk', 'kembali', 'ke', 'perintah', 'ayd', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['sby', 'pak', 'prabowo', 'tidak_sendiri', 'demokrat', 'akan', 'terus', 'sama', 'lwn', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['sby', 'pak', 'prabowo', 'tidak_sendiri', 'demokrat', 'akan', 'terus', 'sama', 'lawan', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'kok', 'diem', 'bae', 'ini', 'gimana', 'lanjut', 'edit', 'apa', 'tidak_video', 'klo', 'ada', 'masalah', 'itu', 'selesai', 'tidak_tinggal', 'begini', 'aja', 'med', 'lemed', 'tidak_tanggung', 'jawab']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'kok', 'diem', 'bae', 'ini', 'bagaimana', 'lanjut', 'edit', 'apa', 'tidak_video', 'kalau', 'ada', 'masalah', 'itu', 'selesai', 'tidak_tinggal', 'begini', 'saja', 'med', 'lemed', 'tidak_tanggung', 'jawab']"
"['hasil', 'survei', 'prabowo', 'gibran', 'moncer', 'ahy', 'yakin', 'menang', 'di', 'putar', 'pertama', 'hva', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['hasil', 'survei', 'prabowo', 'gibran', 'moncer', 'ahy', 'yakin', 'menang', 'di', 'putar', 'pertama', 'hva', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'dari', 'pak', 'prabowo', 'ini', 'harus', 'terus', 'kita', 'laku']","['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'dari', 'pak', 'prabowo', 'ini', 'harus', 'terus', 'kita', 'laku']"
"['ahy', 'prabowo', 'adalah', 'pimpin', 'satu', 'bangsa', 'sp', '', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'prabowo', 'adalah', 'pimpin', 'satu', 'bangsa', 'sp', '', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['elektabilitas', 'tembus', 'persen', 'ahy', 'prabowo', 'bisa', 'menang', 'satu', 'putar', '', 'ze', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['elektabilitas', 'tembus', 'persen', 'ahy', 'prabowo', 'bisa', 'menang', 'satu', 'putar', '', 'ze', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['minietweets', 'otak', 'ngaur', 'bro', 'tdk', 'ada', 'bukti', 'yg', 'berat', 'sidik', 'kpk', 'sudah', 'bicara', 'harus', 'prabowo', 'yg', 'diadilin', 'karena', 'culi', 'dan', 'hilang', 'aktivis', 'orang', 'sampai', 'sekarang', 'belum', 'kembali', 'mana', 'yg', 'paling', 'berat']","['minietweets', 'otak', 'ngaur', 'saudara laki laki', 'tidak', 'ada', 'bukti', 'yang', 'berat', 'sidik', 'kpk', 'sudah', 'bicara', 'harus', 'prabowo', 'yang', 'diadilin', 'karena', 'culi', 'dan', 'hilang', 'aktivis', 'orang', 'sampai', 'sekarang', 'belum', 'kembali', 'mana', 'yang', 'paling', 'berat']"
"['dhemit', 'is', 'back', 'dhemith', 'dukung', 'dan', 'pilih', 'itu', 'beda', 'anak', 'saya', 'yg', 'thn', 'dukung', 'prabowo', 'yg', 'thn', 'dukung', 'jokowi', 'tp', 'jelas', 'mrk', 'tidak_pilih', 'krn', 'blm', 'cukup', 'umur', 'jd', 'bisa', 'saja', 'harun', 'itu', 'emang', 'dukung', 'prabowo', 'saat', 'itu']","['dhemit', 'is', 'kembali', 'dhemith', 'dukung', 'dan', 'pilih', 'itu', 'beda', 'anak', 'saya', 'yang', 'tahun', 'dukung', 'prabowo', 'yang', 'tahun', 'dukung', 'jokowi', 'tapi', 'jelas', 'mrk', 'tidak_pilih', 'karena', 'belum', 'cukup', 'umur', 'jadi', 'bisa', 'saja', 'harun', 'itu', 'emang', 'dukung', 'prabowo', 'saat', 'itu']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['kimberley', 'nama', 'prabowo', 'subianto', 'usia', 'tahun', 'jabat', 'tri', 'tahan', 'republik', 'indonesia', 'laku', 'anak', 'tk', 'tahun', 'awokwokwok', '', 'gambar', 'ambil', 'dari', 'debat', 'resmi', 'kpu']","['kimberley', 'nama', 'prabowo', 'subianto', 'usia', 'tahun', 'jabat', 'tri', 'tahan', 'republik', 'indonesia', 'laku', 'anak', 'tk', 'tahun', 'awokwokwok', '', 'gambar', 'ambil', 'dari', 'debat', 'resmi', 'kpu']"
"['yulianidiya', 'billy', 'mambrasar', 'puji', 'sikap', 'prabowo', 'soal', 'isu', 'ham', 'di', 'papua', 'keren', 'dekade']","['yulianidiya', 'billy', 'mambrasar', 'puji', 'sikap', 'prabowo', 'soal', 'isu', 'ham', 'di', 'papua', 'bagus', 'dekade']"
"['nalar', 'politik', 'partaisocmed', 'aniesbaswedan', 'prabowo', 'kompascom', 'dlu', 'tidak_gin', 'amat', 'dah', 'akun']","['nalar', 'politik', 'partaisocmed', 'aniesbaswedan', 'prabowo', 'kompascom', 'dulu', 'tidak_gin', 'amat', 'sudah', 'akun']"
"['andre', 'rosiade', 'janji', 'sdh', 'tdk', 'tunai', 'tdk', 'nyapres', 'lama', 'masa', 'aniesbaswedan', 'jabat', 'gub', 'dki', 'kalau', 'sdh', 'selesai', 'ya', 'selesai', 'janji', 'mission', 'accomplished', 'smp', 'kpn', 'pak', 'anies', 'boleh', 'nyapres', 'kl', 'tiap', 'priode', 'prabowo', 'kalah', 'terus', '', 'amp', 'nyapres', 'terus', 'etika', 'koyol', 'tau']","['andre', 'rosiade', 'janji', 'sdh', 'tidak', 'tunai', 'tidak', 'nyapres', 'lama', 'masa', 'aniesbaswedan', 'jabat', 'gub', 'dki', 'kalau', 'sdh', 'selesai', 'iya', 'selesai', 'janji', 'mission', 'accomplished', 'smp', 'kapan', 'pak', 'anies', 'boleh', 'nyapres', 'kalau', 'tiap', 'priode', 'prabowo', 'kalah', 'terus', '', 'amp', 'nyapres', 'terus', 'etika', 'koyol', 'tahu']"
"['yulianidiya', 'event', 'hari', 'ini', 'asik', 'banget', 'ada', 'prabowo', 'sby', 'djoko', 'suyanto', 'sama', 'sutanto', 'dari', 'alumni', 'akabri', 'dekade']","['yulianidiya', 'event', 'hari', 'ini', 'asik', 'banget', 'ada', 'prabowo', 'sby', 'djoko', 'suyanto', 'sama', 'sutanto', 'dari', 'alumni', 'akabri', 'dekade']"
"['paltiwest', 'elu', 'itu', 'kan', 'tidak_dukung', 'pak', 'jokowi', 'tp', 'benci', 'pak', 'prabowo', 'yg', 'jadi', 'buzzer', 'dukung', 'pak', 'jokowi', 'beda', 'dengan', 'dukung', 'pak', 'jokowi', 'karena', 'mmg', 'suka', 'sama', 'pak', 'jokowi']","['paltiwest', 'kamu', 'itu', 'kan', 'tidak_dukung', 'pak', 'jokowi', 'tapi', 'benci', 'pak', 'prabowo', 'yang', 'jadi', 'buzzer', 'dukung', 'pak', 'jokowi', 'beda', 'dengan', 'dukung', 'pak', 'jokowi', 'karena', 'mmg', 'suka', 'sama', 'pak', 'jokowi']"
"['propaganda', 'aniesbaswedan', 'prabowo', 'prabowo', 'yang', 'dulu', 'tidak_prabowo', 'yang', 'sekarang', 'peristiwa', 'telah', 'ia', 'lupa', 'begitu', 'saja', 'demi', 'jabat', 'menhan', 'dan', 'kini', 'kami', 'telah', 'dapat', 'sosok', 'ganti', 'prabowo', 'yang', 'lebih', 'cerdas', 'dan', 'pihak', 'hadap', 'rakyat']","['propaganda', 'aniesbaswedan', 'prabowo', 'prabowo', 'yang', 'dulu', 'tidak_prabowo', 'yang', 'sekarang', 'peristiwa', 'telah', 'ia', 'lupa', 'begitu', 'saja', 'demi', 'jabat', 'menhan', 'dan', 'kini', 'kami', 'telah', 'dapat', 'sosok', 'ganti', 'prabowo', 'yang', 'lebih', 'cerdas', 'dan', 'pihak', 'hadap', 'rakyat']"
"['ahy', 'tegas', 'demokrat', 'siap', 'kampanye', 'bareng', 'prabowo', 'gibran', 'yvx', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'tegas', 'demokrat', 'siap', 'kampanye', 'bareng', 'prabowo', 'gibran', 'yvx', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['adri', 'ellykoro', 'bahasa', 'template', 'gibran', 'dan', 'prabowo', 'ketika', 'tidak_ada', 'argumentasi', 'pakai', 'juga', 'oleh', 'buzzer', 'nya']","['adri', 'ellykoro', 'bahasa', 'template', 'gibran', 'dan', 'prabowo', 'ketika', 'tidak_ada', 'argumentasi', 'pakai', 'juga', 'oleh', 'buzzer', 'nya']"
"['yulianidiya', 'prabowo', 'pesan', 'taruna', 'taruni', 'akmil', 'prestasi', 'senior', 'adalah', 'bahan', 'bakar', 'semangat', 'kalian', 'dekade']","['yulianidiya', 'prabowo', 'pesan', 'taruna', 'taruni', 'akmil', 'prestasi', 'senior', 'adalah', 'bahan', 'bakar', 'semangat', 'kalian', 'dekade']"
"['andre', 'rosiade', 'tegak', 'tegak', 'ham', 'mulu', 'lah', 'gimana', 'pak', 'prabowo', 'aja', 'langgar', 'ham', 'berat', 'sampe', 'tolak', 'negara', 'negara', 'asing', 'bknak', 'tolak', 'lupa']","['andre', 'rosiade', 'tegak', 'tegak', 'ham', 'melulu', 'lah', 'bagaimana', 'pak', 'prabowo', 'saja', 'langgar', 'ham', 'berat', 'sampai', 'tolak', 'negara', 'negara', 'asing', 'bknak', 'tolak', 'lupa']"
"['sby', 'instruksi', 'kader', 'demokrat', 'menang', 'prabowo', 'gibran', 'tfc', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['sby', 'instruksi', 'kader', 'demokrat', 'menang', 'prabowo', 'gibran', 'tfc', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['glrhn', 'parah', 'ni', 'prabowo']","['glrhn', 'parah', 'ini', 'prabowo']"
"['yulianidiya', 'event', 'hari', 'ini', 'seru', 'abis', 'ada', 'prabowo', 'sby', 'djoko', 'suyanto', 'sama', 'sutanto', 'dari', 'alumni', 'akabri', 'dekade']","['yulianidiya', 'event', 'hari', 'ini', 'seru', 'habis', 'ada', 'prabowo', 'sby', 'djoko', 'suyanto', 'sama', 'sutanto', 'dari', 'alumni', 'akabri', 'dekade']"
"['ch', 'chotimah', 'buni', 'yani', 'kata', 'yang', 'potong', 'video', 'pidato', 'ahok', 'adalah', 'tim', 'cybernya', 'prabowo', 'jadi', 'ketimbang', 'anies', 'yg', 'tidak_punya', 'masa', 'maka', 'yg', 'lebih', 'bertanggungjawab', 'harus', 'prabowo', 'yg', 'gera', 'kelompok', 'brutal']","['ch', 'chotimah', 'buni', 'yani', 'kata', 'yang', 'potong', 'video', 'pidato', 'ahok', 'adalah', 'tim', 'cybernya', 'prabowo', 'jadi', 'ketimbang', 'anies', 'yang', 'tidak_punya', 'masa', 'maka', 'yang', 'lebih', 'bertanggungjawab', 'harus', 'prabowo', 'yang', 'gera', 'kelompok', 'brutal']"
"['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pak', 'prabowo', 'emg', 'paling', 'tulus', 'sih', 'jd', 'makn', 'yakin', 'all', 'in', 'prabowo', 'gibran']","['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pak', 'prabowo', 'emg', 'paling', 'tulus', 'sih', 'jadi', 'makn', 'yakin', 'all', 'masuk', 'prabowo', 'gibran']"
"['andre', 'rosiade', 'prabowo', 'ini', 'banyak', 'di', 'dalam', 'rumah', 'makanya', 'tidak_tau', 'masalah', 'bima', 'tolak', 'lupa']","['andre', 'rosiade', 'prabowo', 'ini', 'banyak', 'di', 'dalam', 'rumah', 'makanya', 'tidak_tahu', 'masalah', 'bima', 'tolak', 'lupa']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['prabowo', 'nih', 'nampak', 'banyak', 'guna', 'emosi', 'masa', 'debat', 'and', 'tryin', 'to', 'be', 'personal', 'kata', 'rakyat', 'akan', 'hukum', 'kalau', 'dia', 'salah', 'tadbir', 'lah', 'apa', 'lah', 'tapi', 'tidak_jawab', 'pon', 'apa', 'calon', 'lain', 'tanya']","['prabowo', 'ini', 'nampak', 'banyak', 'guna', 'emosi', 'masa', 'debat', 'and', 'tryin', 'to', 'be', 'personal', 'kata', 'rakyat', 'akan', 'hukum', 'kalau', 'dia', 'salah', 'tadbir', 'lah', 'apa', 'lah', 'tapi', 'tidak_jawab', 'pon', 'apa', 'calon', 'lain', 'tanya']"
"['ahy', 'prabowo', 'pimpin', 'yang', 'perhati', 'rakyat', 'kecil', 'zxy', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'prabowo', 'pimpin', 'yang', 'perhati', 'rakyat', 'kecil', 'zxy', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['adik', 'prabowo', 'sebut', 'korupsi', 'di', 'kemenhan', 'sangat', 'gila']","['adik', 'prabowo', 'sebut', 'korupsi', 'di', 'kemenhan', 'sangat', 'gila']"
"['sama', 'pak', 'prabowo', 'mas', 'agusyudhoyono', 'silaturahmi', 'dengan', 'kyai', 'ulama', '', 'amp', 'santri', 'di', 'ponpes', 'miftahul', 'huda', 'tasikmalaya', 'hfn', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['sama', 'pak', 'prabowo', 'mas', 'agusyudhoyono', 'silaturahmi', 'dengan', 'kyai', 'ulama', '', 'amp', 'santri', 'di', 'pondok pesantren', 'miftahul', 'huda', 'tasikmalaya', 'hfn', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['tribunnews', 'sdhlah', 'itu', 'sdh', 'lalu', 'bukti', 'anda', 'makan', 'ego', 'sendiri', 'pak', 'prabowo', 'jg', 'ndk', 'masalah', 'ko', 'skrg', 'jalan', 'kontestasi', 'nya', 'dgn', 'baik']","['tribunnews', 'sdhlah', 'itu', 'sdh', 'lalu', 'bukti', 'anda', 'makan', 'ego', 'sendiri', 'pak', 'prabowo', 'juga', 'ndk', 'masalah', 'ko', 'sekarang', 'jalan', 'kontestasi', 'nya', 'dengan', 'baik']"
"['elektabilitas', 'prabowo', 'gibran', 'selalu', 'unggul', 'ahy', 'tidak_sampai', 'kita', 'sudah', 'rasa', 'menang', 'sxh', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['elektabilitas', 'prabowo', 'gibran', 'selalu', 'unggul', 'ahy', 'tidak_sampai', 'kita', 'sudah', 'rasa', 'menang', 'sxh', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['poroshalangid', 'jir', 'striker', 'prabowo']","['poroshalangid', 'anjing', 'striker', 'prabowo']"
"['bengkeldodo', 'emank', 'milu', 'yg', 'paling', 'ngeri', 'sedap', 'cebong', 'kampret', 'tebar', 'mana', 'sampai', 'hasil', 'milu', 'jg', 'tolak', 'demo', 'besar', 'an', 'nah', 'aku', 'rasa', 'pak', 'jokowi', 'tuh', 'ngajak', 'prabowo', 'supaya', 'lebih', 'calm', 'down', 'tetep', 'jalin', 'satu', 'dan', 'satu', 'mau', 'akhir', 'cebong', 'kampret', 'dan', 'hasil']","['bengkeldodo', 'emank', 'milu', 'yang', 'paling', 'ngeri', 'sedap', 'cebong', 'sialan', 'tebar', 'mana', 'sampai', 'hasil', 'milu', 'juga', 'tolak', 'demo', 'besar', 'an', 'nah', 'aku', 'rasa', 'pak', 'jokowi', 'tuh', 'ngajak', 'prabowo', 'supaya', 'lebih', 'calm', 'bawah', 'tetep', 'jalin', 'satu', 'dan', 'satu', 'mau', 'akhir', 'cebong', 'sialan', 'dan', 'hasil']"
"['vivacoid', 'org', 'model', 'kya', 'gin', 'udh', 'pasti', 'dukung', 'prabowo', 'atau', 'ganjar', 'gpp', 'sih', 'silah']","['vivacoid', 'orang', 'model', 'kya', 'gin', 'sudah', 'pasti', 'dukung', 'prabowo', 'atau', 'ganjar', 'tidak apa apa', 'sih', 'silah']"
"['uki', 'sya', 'ko', 'malah', 'kasi', 'sma', 'jokowi', 'sdh', 'jadi', 'timses', 'nya', 'culik', 'yg', 'thn', 'lama', 'nya', 'hina', 'menfitnah', 'dn', 'maki', 'sampe', 'dukung', 'prabowo', 'ngroyok', 'dukung', 'jokowi', 'sampe', 'otak', 'nya', 'geser', 'jadi', 'lah', 'ade', 'armando', 'skarang']","['uki', 'sya', 'ko', 'bahkan', 'kasih', 'sama', 'jokowi', 'sdh', 'jadi', 'timses', 'nya', 'culik', 'yang', 'tahun', 'lama', 'nya', 'hina', 'menfitnah', 'dn', 'maki', 'sampai', 'dukung', 'prabowo', 'ngroyok', 'dukung', 'jokowi', 'sampai', 'otak', 'nya', 'geser', 'jadi', 'lah', 'ade', 'armando', 'sekarang']"
